# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
1.262300e-01    1.887255e-02    1.262300e-01    1.887330e-02
1.262400e-01    1.900519e-02    1.262400e-01    1.900589e-02
1.262500e-01    1.914113e-02    1.262500e-01    1.914211e-02
1.262600e-01    1.927862e-02    1.262600e-01    1.927925e-02
1.262700e-01    1.942000e-02    1.262700e-01    1.942094e-02
1.262800e-01    1.956371e-02    1.262800e-01    1.956354e-02
1.262900e-01    1.970936e-02    1.262900e-01    1.970947e-02
1.263000e-01    1.985695e-02    1.263000e-01    1.985844e-02
1.263100e-01    2.000648e-02    1.263100e-01    2.000741e-02
1.263200e-01    2.015602e-02    1.263200e-01    2.015699e-02
1.263300e-01    2.030944e-02    1.263300e-01    2.030960e-02
1.263400e-01    2.046091e-02    1.263400e-01    2.046160e-02
1.263500e-01    2.061433e-02    1.263500e-01    2.061421e-02
1.263600e-01    2.076775e-02    1.263600e-01    2.076894e-02
1.263700e-01    2.092505e-02    1.263700e-01    2.092519e-02
1.263800e-01    2.107847e-02    1.263800e-01    2.107932e-02
1.263900e-01    2.123189e-02    1.263900e-01    2.123284e-02
1.264000e-01    2.138530e-02    1.264000e-01    2.138636e-02
1.264100e-01    2.153678e-02    1.264100e-01    2.153867e-02
1.264200e-01    2.169020e-02    1.264200e-01    2.169189e-02
1.264300e-01    2.184556e-02    1.264300e-01    2.184571e-02
1.264400e-01    2.199703e-02    1.264400e-01    2.199771e-02
1.264500e-01    2.214463e-02    1.264500e-01    2.214517e-02
1.264600e-01    2.229028e-02    1.264600e-01    2.229201e-02
1.264700e-01    2.243593e-02    1.264700e-01    2.243704e-02
1.264800e-01    2.257963e-02    1.264800e-01    2.258055e-02
1.264900e-01    2.272140e-02    1.264900e-01    2.272223e-02
1.265000e-01    2.286122e-02    1.265000e-01    2.286119e-02
1.265100e-01    2.299522e-02    1.265100e-01    2.299590e-02
1.265200e-01    2.312728e-02    1.265200e-01    2.312818e-02
1.265300e-01    2.325545e-02    1.265300e-01    2.325713e-02
1.265400e-01    2.338168e-02    1.265400e-01    2.338273e-02
1.265500e-01    2.350403e-02    1.265500e-01    2.350531e-02
1.265600e-01    2.362443e-02    1.265600e-01    2.362485e-02
1.265700e-01    2.373901e-02    1.265700e-01    2.373953e-02
1.265800e-01    2.384776e-02    1.265800e-01    2.384936e-02
1.265900e-01    2.395457e-02    1.265900e-01    2.395464e-02
1.266000e-01    2.405555e-02    1.266000e-01    2.405598e-02
1.266100e-01    2.415071e-02    1.266100e-01    2.415185e-02
1.266200e-01    2.424199e-02    1.266200e-01    2.424348e-02
1.266300e-01    2.432938e-02    1.266300e-01    2.432934e-02
1.266400e-01    2.441094e-02    1.266400e-01    2.441156e-02
1.266500e-01    2.448668e-02    1.266500e-01    2.448802e-02
1.266600e-01    2.455659e-02    1.266600e-01    2.455750e-02
1.266700e-01    2.461873e-02    1.266700e-01    2.462061e-02
1.266800e-01    2.467699e-02    1.266800e-01    2.467795e-02
1.266900e-01    2.473137e-02    1.266900e-01    2.473226e-02
1.267000e-01    2.477992e-02    1.267000e-01    2.478050e-02
1.267100e-01    2.482070e-02    1.267100e-01    2.482115e-02
1.267200e-01    2.485372e-02    1.267200e-01    2.485513e-02
1.267300e-01    2.488090e-02    1.267300e-01    2.488183e-02
1.267400e-01    2.490227e-02    1.267400e-01    2.490277e-02
1.267500e-01    2.491780e-02    1.267500e-01    2.491855e-02
1.267600e-01    2.492751e-02    1.267600e-01    2.492856e-02
1.267700e-01    2.492945e-02    1.267700e-01    2.493007e-02
1.267800e-01    2.492557e-02    1.267800e-01    2.492643e-02
1.267900e-01    2.491586e-02    1.267900e-01    2.491703e-02
1.268000e-01    2.489644e-02    1.268000e-01    2.489761e-02
1.268100e-01    2.487314e-02    1.268100e-01    2.487334e-02
1.268200e-01    2.484206e-02    1.268200e-01    2.484330e-02
1.268300e-01    2.480711e-02    1.268300e-01    2.480811e-02
1.268400e-01    2.476438e-02    1.268400e-01    2.476533e-02
1.268500e-01    2.471389e-02    1.268500e-01    2.471496e-02
1.268600e-01    2.465757e-02    1.268600e-01    2.465853e-02
1.268700e-01    2.459349e-02    1.268700e-01    2.459542e-02
1.268800e-01    2.452552e-02    1.268800e-01    2.452564e-02
1.268900e-01    2.444978e-02    1.268900e-01    2.445101e-02
1.269000e-01    2.437016e-02    1.269000e-01    2.437152e-02
1.269100e-01    2.428471e-02    1.269100e-01    2.428626e-02
1.269200e-01    2.419149e-02    1.269200e-01    2.419251e-02
1.269300e-01    2.409439e-02    1.269300e-01    2.409451e-02
1.269400e-01    2.398953e-02    1.269400e-01    2.399044e-02
1.269500e-01    2.387883e-02    1.269500e-01    2.388061e-02
1.269600e-01    2.376620e-02    1.269600e-01    2.376684e-02
1.269700e-01    2.364773e-02    1.269700e-01    2.364912e-02
1.269800e-01    2.352539e-02    1.269800e-01    2.352564e-02
1.269900e-01    2.339527e-02    1.269900e-01    2.339578e-02
1.270000e-01    2.325933e-02    1.270000e-01    2.326107e-02
1.270100e-01    2.312339e-02    1.270100e-01    2.312393e-02
1.270200e-01    2.298163e-02    1.270200e-01    2.298255e-02
1.270300e-01    2.283598e-02    1.270300e-01    2.283601e-02
1.270400e-01    2.268839e-02    1.270400e-01    2.268825e-02
1.270500e-01    2.253497e-02    1.270500e-01    2.253534e-02
1.270600e-01    2.237767e-02    1.270600e-01    2.237848e-02
1.270700e-01    2.221842e-02    1.270700e-01    2.221950e-02
1.270800e-01    2.205724e-02    1.270800e-01    2.205779e-02
1.270900e-01    2.189217e-02    1.270900e-01    2.189365e-02
1.271000e-01    2.172710e-02    1.271000e-01    2.172799e-02
1.271100e-01    2.156008e-02    1.271100e-01    2.156082e-02
1.271200e-01    2.138919e-02    1.271200e-01    2.139091e-02
1.271300e-01    2.122023e-02    1.271300e-01    2.122040e-02
1.271400e-01    2.104545e-02    1.271400e-01    2.104655e-02
1.271500e-01    2.087262e-02    1.271500e-01    2.087331e-02
1.271600e-01    2.069978e-02    1.271600e-01    2.069977e-02
1.271700e-01    2.052500e-02    1.271700e-01    2.052531e-02
1.271800e-01    2.035216e-02    1.271800e-01    2.035298e-02
1.271900e-01    2.017738e-02    1.271900e-01    2.017913e-02
1.272000e-01    2.000260e-02    1.272000e-01    2.000407e-02
1.272100e-01    1.982976e-02    1.272100e-01    1.983083e-02
1.272200e-01    1.965887e-02    1.272200e-01    1.966002e-02
1.272300e-01    1.948991e-02    1.272300e-01    1.949072e-02
1.272400e-01    1.931960e-02    1.272400e-01    1.932051e-02
1.272500e-01    1.915375e-02    1.272500e-01    1.915455e-02
1.272600e-01    1.898810e-02    1.272600e-01    1.898890e-02
1.272700e-01    1.882536e-02    1.272700e-01    1.882597e-02
1.272800e-01    1.866456e-02    1.272800e-01    1.866517e-02
1.272900e-01    1.850707e-02    1.272900e-01    1.850770e-02
1.273000e-01    1.835404e-02    1.273000e-01    1.835479e-02
1.273100e-01    1.820217e-02    1.273100e-01    1.820279e-02
1.273200e-01    1.805652e-02    1.273200e-01    1.805715e-02
1.273300e-01    1.791184e-02    1.273300e-01    1.791274e-02
1.273400e-01    1.777085e-02    1.273400e-01    1.777165e-02
1.273500e-01    1.763627e-02    1.273500e-01    1.763695e-02
1.273600e-01    1.750538e-02    1.273600e-01    1.750618e-02
1.273700e-01    1.737935e-02    1.273700e-01    1.737997e-02
1.273800e-01    1.725817e-02    1.273800e-01    1.725891e-02
1.273900e-01    1.714048e-02    1.273900e-01    1.714119e-02
1.274000e-01    1.702920e-02    1.274000e-01    1.702984e-02
1.274100e-01    1.692239e-02    1.274100e-01    1.692305e-02
1.274200e-01    1.682122e-02    1.274200e-01    1.682201e-02
1.274300e-01    1.672470e-02    1.274300e-01    1.672553e-02
1.274400e-01    1.663517e-02    1.274400e-01    1.663573e-02
1.274500e-01    1.655108e-02    1.274500e-01    1.655168e-02
1.274600e-01    1.647321e-02    1.274600e-01    1.647371e-02
1.274700e-01    1.640000e-02    1.274700e-01    1.640059e-02
1.274800e-01    1.633300e-02    1.274800e-01    1.633354e-02
1.274900e-01    1.627144e-02    1.274900e-01    1.627225e-02
1.275000e-01    1.621803e-02    1.275000e-01    1.621855e-02
1.275100e-01    1.617142e-02    1.275100e-01    1.617213e-02
1.275200e-01    1.612909e-02    1.275200e-01    1.612965e-02
1.275300e-01    1.609413e-02    1.275300e-01    1.609476e-02
1.275400e-01    1.606558e-02    1.275400e-01    1.606624e-02
1.275500e-01    1.604189e-02    1.275500e-01    1.604258e-02
1.275600e-01    1.602538e-02    1.275600e-01    1.602589e-02
1.275700e-01    1.601529e-02    1.275700e-01    1.601588e-02
1.275800e-01    1.601393e-02    1.275800e-01    1.601436e-02
1.275900e-01    1.601703e-02    1.275900e-01    1.601770e-02
1.276000e-01    1.602558e-02    1.276000e-01    1.602619e-02
1.276100e-01    1.604131e-02    1.276100e-01    1.604197e-02
1.276200e-01    1.606228e-02    1.276200e-01    1.606291e-02
1.276300e-01    1.608908e-02    1.276300e-01    1.608991e-02
1.276400e-01    1.612268e-02    1.276400e-01    1.612328e-02
1.276500e-01    1.616404e-02    1.276500e-01    1.616455e-02
1.276600e-01    1.620871e-02    1.276600e-01    1.620945e-02
1.276700e-01    1.626056e-02    1.276700e-01    1.626133e-02
1.276800e-01    1.631766e-02    1.276800e-01    1.631837e-02
1.276900e-01    1.637902e-02    1.276900e-01    1.637966e-02
1.277000e-01    1.644602e-02    1.277000e-01    1.644671e-02
1.277100e-01    1.651982e-02    1.277100e-01    1.652043e-02
1.277200e-01    1.659905e-02    1.277200e-01    1.659962e-02
1.277300e-01    1.668353e-02    1.277300e-01    1.668427e-02
1.277400e-01    1.676995e-02    1.277400e-01    1.677044e-02
1.277500e-01    1.686161e-02    1.277500e-01    1.686237e-02
1.277600e-01    1.695793e-02    1.277600e-01    1.695854e-02
1.277700e-01    1.706008e-02    1.277700e-01    1.706079e-02
1.277800e-01    1.716709e-02    1.277800e-01    1.716789e-02
1.277900e-01    1.727759e-02    1.277900e-01    1.727833e-02
1.278000e-01    1.738906e-02    1.278000e-01    1.738967e-02
1.278100e-01    1.750538e-02    1.278100e-01    1.750618e-02
1.278200e-01    1.762482e-02    1.278200e-01    1.762572e-02
1.278300e-01    1.774949e-02    1.278300e-01    1.775011e-02
1.278400e-01    1.787592e-02    1.278400e-01    1.787663e-02
1.278500e-01    1.800545e-02    1.278500e-01    1.800618e-02
1.278600e-01    1.813711e-02    1.278600e-01    1.813786e-02
1.278700e-01    1.827228e-02    1.278700e-01    1.827318e-02
1.278800e-01    1.840899e-02    1.278800e-01    1.840971e-02
1.278900e-01    1.854552e-02    1.278900e-01    1.854624e-02
1.279000e-01    1.868418e-02    1.279000e-01    1.868489e-02
1.279100e-01    1.882730e-02    1.279100e-01    1.882809e-02
1.279200e-01    1.897179e-02    1.279200e-01    1.897251e-02
1.279300e-01    1.911627e-02    1.279300e-01    1.911693e-02
1.279400e-01    1.925959e-02    1.279400e-01    1.926044e-02
1.279500e-01    1.940349e-02    1.279500e-01    1.940425e-02
1.279600e-01    1.955011e-02    1.279600e-01    1.954988e-02
1.279700e-01    1.969771e-02    1.279700e-01    1.969824e-02
1.279800e-01    1.984336e-02    1.279800e-01    1.984448e-02
1.279900e-01    1.998901e-02    1.279900e-01    1.998951e-02
1.280000e-01    2.013466e-02    1.280000e-01    2.013484e-02
1.280100e-01    2.028031e-02    1.280100e-01    2.028047e-02
1.280200e-01    2.042207e-02    1.280200e-01    2.042367e-02
1.280300e-01    2.056578e-02    1.280300e-01    2.056627e-02
1.280400e-01    2.070755e-02    1.280400e-01    2.070826e-02
1.280500e-01    2.084931e-02    1.280500e-01    2.084965e-02
1.280600e-01    2.098914e-02    1.280600e-01    2.098952e-02
1.280700e-01    2.112313e-02    1.280700e-01    2.112483e-02
1.280800e-01    2.125713e-02    1.280800e-01    2.125802e-02
1.280900e-01    2.138919e-02    1.280900e-01    2.139091e-02
1.281000e-01    2.152124e-02    1.281000e-01    2.152259e-02
1.281100e-01    2.165136e-02    1.281100e-01    2.165184e-02
1.281200e-01    2.177565e-02    1.281200e-01    2.177684e-02
1.281300e-01    2.189799e-02    1.281300e-01    2.189972e-02
1.281400e-01    2.201645e-02    1.281400e-01    2.201774e-02
1.281500e-01    2.213297e-02    1.281500e-01    2.213303e-02
1.281600e-01    2.224561e-02    1.281600e-01    2.224589e-02
1.281700e-01    2.235630e-02    1.281700e-01    2.235633e-02
1.281800e-01    2.245923e-02    1.281800e-01    2.246040e-02
1.281900e-01    2.256216e-02    1.281900e-01    2.256264e-02
1.282000e-01    2.265926e-02    1.282000e-01    2.266095e-02
1.282100e-01    2.275441e-02    1.282100e-01    2.275561e-02
1.282200e-01    2.284375e-02    1.282200e-01    2.284541e-02
1.282300e-01    2.292919e-02    1.282300e-01    2.293067e-02
1.282400e-01    2.301076e-02    1.282400e-01    2.301077e-02
1.282500e-01    2.308650e-02    1.282500e-01    2.308783e-02
1.282600e-01    2.316029e-02    1.282600e-01    2.316125e-02
1.282700e-01    2.322826e-02    1.282700e-01    2.322921e-02
1.282800e-01    2.328846e-02    1.282800e-01    2.329020e-02
1.282900e-01    2.334478e-02    1.282900e-01    2.334663e-02
1.283000e-01    2.339722e-02    1.283000e-01    2.339912e-02
1.283100e-01    2.344577e-02    1.283100e-01    2.344706e-02
1.283200e-01    2.348849e-02    1.283200e-01    2.349014e-02
1.283300e-01    2.352927e-02    1.283300e-01    2.352988e-02
1.283400e-01    2.356229e-02    1.283400e-01    2.356326e-02
1.283500e-01    2.358753e-02    1.283500e-01    2.358905e-02
1.283600e-01    2.360889e-02    1.283600e-01    2.360968e-02
1.283700e-01    2.362637e-02    1.283700e-01    2.362697e-02
1.283800e-01    2.363802e-02    1.283800e-01    2.364002e-02
1.283900e-01    2.364579e-02    1.283900e-01    2.364669e-02
1.284000e-01    2.364579e-02    1.284000e-01    2.364639e-02
1.284100e-01    2.363997e-02    1.284100e-01    2.364093e-02
1.284200e-01    2.363026e-02    1.284200e-01    2.363061e-02
1.284300e-01    2.361278e-02    1.284300e-01    2.361453e-02
1.284400e-01    2.359336e-02    1.284400e-01    2.359511e-02
1.284500e-01    2.356811e-02    1.284500e-01    2.356933e-02
1.284600e-01    2.353704e-02    1.284600e-01    2.353747e-02
1.284700e-01    2.350014e-02    1.284700e-01    2.350015e-02
1.284800e-01    2.345742e-02    1.284800e-01    2.345828e-02
1.284900e-01    2.341081e-02    1.284900e-01    2.341186e-02
1.285000e-01    2.335643e-02    1.285000e-01    2.335725e-02
1.285100e-01    2.330012e-02    1.285100e-01    2.330082e-02
1.285200e-01    2.323797e-02    1.285200e-01    2.323892e-02
1.285300e-01    2.317194e-02    1.285300e-01    2.317248e-02
1.285400e-01    2.309815e-02    1.285400e-01    2.309966e-02
1.285500e-01    2.302241e-02    1.285500e-01    2.302230e-02
1.285600e-01    2.293696e-02    1.285600e-01    2.293856e-02
1.285700e-01    2.285151e-02    1.285700e-01    2.285269e-02
1.285800e-01    2.276218e-02    1.285800e-01    2.276289e-02
1.285900e-01    2.266702e-02    1.285900e-01    2.266823e-02
1.286000e-01    2.256604e-02    1.286000e-01    2.256659e-02
1.286100e-01    2.246117e-02    1.286100e-01    2.246252e-02
1.286200e-01    2.235242e-02    1.286200e-01    2.235421e-02
1.286300e-01    2.224173e-02    1.286300e-01    2.224195e-02
1.286400e-01    2.212521e-02    1.286400e-01    2.212666e-02
1.286500e-01    2.200674e-02    1.286500e-01    2.200773e-02
1.286600e-01    2.188246e-02    1.286600e-01    2.188394e-02
1.286700e-01    2.175623e-02    1.286700e-01    2.175651e-02
1.286800e-01    2.162611e-02    1.286800e-01    2.162635e-02
1.286900e-01    2.149406e-02    1.286900e-01    2.149437e-02
1.287000e-01    2.135812e-02    1.287000e-01    2.135875e-02
1.287100e-01    2.121829e-02    1.287100e-01    2.121889e-02
1.287200e-01    2.107653e-02    1.287200e-01    2.107689e-02
1.287300e-01    2.093282e-02    1.287300e-01    2.093430e-02
1.287400e-01    2.078911e-02    1.287400e-01    2.078988e-02
1.287500e-01    2.064152e-02    1.287500e-01    2.064303e-02
1.287600e-01    2.049004e-02    1.287600e-01    2.049133e-02
1.287700e-01    2.033857e-02    1.287700e-01    2.033963e-02
1.287800e-01    2.018515e-02    1.287800e-01    2.018642e-02
1.287900e-01    2.003173e-02    1.287900e-01    2.003350e-02
1.288000e-01    1.987831e-02    1.288000e-01    1.987907e-02
1.288100e-01    1.972295e-02    1.288100e-01    1.972403e-02
1.288200e-01    1.956565e-02    1.288200e-01    1.956687e-02
1.288300e-01    1.940854e-02    1.288300e-01    1.940941e-02
1.288400e-01    1.925241e-02    1.288400e-01    1.925316e-02
1.288500e-01    1.909530e-02    1.288500e-01    1.909600e-02
1.288600e-01    1.893838e-02    1.288600e-01    1.893914e-02
1.288700e-01    1.878225e-02    1.288700e-01    1.878319e-02
1.288800e-01    1.862766e-02    1.288800e-01    1.862846e-02
1.288900e-01    1.847386e-02    1.288900e-01    1.847463e-02
1.289000e-01    1.831850e-02    1.289000e-01    1.831929e-02
1.289100e-01    1.816586e-02    1.289100e-01    1.816638e-02
1.289200e-01    1.801710e-02    1.289200e-01    1.801771e-02
1.289300e-01    1.787087e-02    1.289300e-01    1.787178e-02
1.289400e-01    1.772405e-02    1.289400e-01    1.772463e-02
1.289500e-01    1.757821e-02    1.289500e-01    1.757900e-02
1.289600e-01    1.743722e-02    1.289600e-01    1.743791e-02
1.289700e-01    1.729759e-02    1.289700e-01    1.729835e-02
1.289800e-01    1.716048e-02    1.289800e-01    1.716121e-02
1.289900e-01    1.702765e-02    1.289900e-01    1.702833e-02
1.290000e-01    1.689792e-02    1.290000e-01    1.689847e-02
1.290100e-01    1.677189e-02    1.290100e-01    1.677256e-02
1.290200e-01    1.664974e-02    1.290200e-01    1.665029e-02
1.290300e-01    1.652972e-02    1.290300e-01    1.653045e-02
1.290400e-01    1.641281e-02    1.290400e-01    1.641333e-02
1.290500e-01    1.630406e-02    1.290500e-01    1.630472e-02
1.290600e-01    1.619900e-02    1.290600e-01    1.619974e-02
1.290700e-01    1.609801e-02    1.290700e-01    1.609871e-02
1.290800e-01    1.600072e-02    1.290800e-01    1.600132e-02
1.290900e-01    1.590886e-02    1.290900e-01    1.590939e-02
1.291000e-01    1.582245e-02    1.291000e-01    1.582322e-02
1.291100e-01    1.574030e-02    1.291100e-01    1.574100e-02
1.291200e-01    1.566301e-02    1.291200e-01    1.566363e-02
