# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
2.077000e-02    2.737515e-01    2.077000e-02    2.737953e-01
2.078000e-02    2.722437e-01    2.078000e-02    2.722962e-01
2.079000e-02    2.707167e-01    2.079000e-02    2.707658e-01
2.080000e-02    2.691509e-01    2.080000e-02    2.692003e-01
2.081000e-02    2.675465e-01    2.081000e-02    2.675958e-01
2.082000e-02    2.659228e-01    2.082000e-02    2.659639e-01
2.083000e-02    2.642604e-01    2.083000e-02    2.643008e-01
2.084000e-02    2.625594e-01    2.084000e-02    2.626104e-01
2.085000e-02    2.608583e-01    2.085000e-02    2.608965e-01
2.086000e-02    2.591187e-01    2.086000e-02    2.591631e-01
2.087000e-02    2.573596e-01    2.087000e-02    2.573985e-01
2.088000e-02    2.555619e-01    2.088000e-02    2.556066e-01
2.089000e-02    2.537449e-01    2.089000e-02    2.537912e-01
2.090000e-02    2.519086e-01    2.090000e-02    2.519564e-01
2.091000e-02    2.500529e-01    2.091000e-02    2.501020e-01
2.092000e-02    2.481972e-01    2.092000e-02    2.482319e-01
2.093000e-02    2.463222e-01    2.093000e-02    2.463580e-01
2.094000e-02    2.444472e-01    2.094000e-02    2.444802e-01
2.095000e-02    2.425528e-01    2.095000e-02    2.425868e-01
2.096000e-02    2.406392e-01    2.096000e-02    2.406816e-01
2.097000e-02    2.387255e-01    2.097000e-02    2.387686e-01
2.098000e-02    2.368118e-01    2.098000e-02    2.368440e-01
2.099000e-02    2.348788e-01    2.099000e-02    2.349193e-01
2.100000e-02    2.329458e-01    2.100000e-02    2.329907e-01
2.101000e-02    2.310322e-01    2.101000e-02    2.310621e-01
2.102000e-02    2.290992e-01    2.102000e-02    2.291336e-01
2.103000e-02    2.271662e-01    2.103000e-02    2.272089e-01
2.104000e-02    2.252525e-01    2.104000e-02    2.252881e-01
2.105000e-02    2.233388e-01    2.105000e-02    2.233752e-01
2.106000e-02    2.214251e-01    2.106000e-02    2.214622e-01
2.107000e-02    2.195308e-01    2.107000e-02    2.195610e-01
2.108000e-02    2.176365e-01    2.108000e-02    2.176714e-01
2.109000e-02    2.157615e-01    2.109000e-02    2.157936e-01
2.110000e-02    2.138864e-01    2.110000e-02    2.139314e-01
2.111000e-02    2.120501e-01    2.111000e-02    2.120848e-01
2.112000e-02    2.102331e-01    2.112000e-02    2.102733e-01
2.113000e-02    2.084354e-01    2.113000e-02    2.084736e-01
2.114000e-02    2.066764e-01    2.114000e-02    2.067051e-01
2.115000e-02    2.049173e-01    2.115000e-02    2.049444e-01
2.116000e-02    2.031776e-01    2.116000e-02    2.032071e-01
2.117000e-02    2.014573e-01    2.117000e-02    2.014932e-01
2.118000e-02    1.997755e-01    2.118000e-02    1.998028e-01
2.119000e-02    1.981132e-01    2.119000e-02    1.981436e-01
2.120000e-02    1.964894e-01    2.120000e-02    1.965117e-01
2.121000e-02    1.948851e-01    2.121000e-02    1.949111e-01
2.122000e-02    1.933000e-01    2.122000e-02    1.933378e-01
2.123000e-02    1.917691e-01    2.123000e-02    1.917996e-01
2.124000e-02    1.902710e-01    2.124000e-02    1.903005e-01
2.125000e-02    1.888116e-01    2.125000e-02    1.888404e-01
2.126000e-02    1.873966e-01    2.126000e-02    1.874271e-01
2.127000e-02    1.860087e-01    2.127000e-02    1.860412e-01
2.128000e-02    1.846595e-01    2.128000e-02    1.846904e-01
2.129000e-02    1.833450e-01    2.129000e-02    1.833748e-01
2.130000e-02    1.820751e-01    2.130000e-02    1.821060e-01
2.131000e-02    1.808437e-01    2.131000e-02    1.808723e-01
2.132000e-02    1.796569e-01    2.132000e-02    1.796855e-01
2.133000e-02    1.785222e-01    2.133000e-02    1.785533e-01
2.134000e-02    1.774339e-01    2.134000e-02    1.774641e-01
2.135000e-02    1.763920e-01    2.135000e-02    1.764218e-01
2.136000e-02    1.754082e-01    2.136000e-02    1.754380e-01
2.137000e-02    1.744571e-01    2.137000e-02    1.744854e-01
2.138000e-02    1.735409e-01    2.138000e-02    1.735679e-01
2.139000e-02    1.726788e-01    2.139000e-02    1.727052e-01
2.140000e-02    1.718592e-01    2.140000e-02    1.718853e-01
2.141000e-02    1.710898e-01    2.141000e-02    1.711162e-01
2.142000e-02    1.703669e-01    2.142000e-02    1.703940e-01
2.143000e-02    1.696981e-01    2.143000e-02    1.697264e-01
2.144000e-02    1.690795e-01    2.144000e-02    1.691057e-01
2.145000e-02    1.685189e-01    2.145000e-02    1.685435e-01
2.146000e-02    1.679990e-01    2.146000e-02    1.680243e-01
2.147000e-02    1.675389e-01    2.147000e-02    1.675675e-01
2.148000e-02    1.671504e-01    2.148000e-02    1.671771e-01
2.149000e-02    1.667966e-01    2.149000e-02    1.668257e-01
2.150000e-02    1.664893e-01    2.150000e-02    1.665173e-01
2.151000e-02    1.662322e-01    2.151000e-02    1.662596e-01
2.152000e-02    1.660215e-01    2.152000e-02    1.660488e-01
2.153000e-02    1.658611e-01    2.153000e-02    1.658888e-01
2.154000e-02    1.657509e-01    2.154000e-02    1.657756e-01
2.155000e-02    1.656890e-01    2.155000e-02    1.657170e-01
2.156000e-02    1.656774e-01    2.156000e-02    1.657053e-01
2.157000e-02    1.657219e-01    2.157000e-02    1.657482e-01
2.158000e-02    1.658263e-01    2.158000e-02    1.658536e-01
2.159000e-02    1.659770e-01    2.159000e-02    1.660020e-01
2.160000e-02    1.661723e-01    2.160000e-02    1.661972e-01
2.161000e-02    1.664158e-01    2.161000e-02    1.664431e-01
2.162000e-02    1.667077e-01    2.162000e-02    1.667320e-01
2.163000e-02    1.670421e-01    2.163000e-02    1.670678e-01
2.164000e-02    1.674249e-01    2.164000e-02    1.674504e-01
2.165000e-02    1.678540e-01    2.165000e-02    1.678798e-01
2.166000e-02    1.683295e-01    2.166000e-02    1.683561e-01
2.167000e-02    1.688514e-01    2.167000e-02    1.688792e-01
2.168000e-02    1.694217e-01    2.168000e-02    1.694492e-01
2.169000e-02    1.700344e-01    2.169000e-02    1.700621e-01
2.170000e-02    1.706820e-01    2.170000e-02    1.707102e-01
2.171000e-02    1.713759e-01    2.171000e-02    1.714012e-01
2.172000e-02    1.721066e-01    2.172000e-02    1.721352e-01
2.173000e-02    1.728759e-01    2.173000e-02    1.729043e-01
2.174000e-02    1.736878e-01    2.174000e-02    1.737163e-01
2.175000e-02    1.745325e-01    2.175000e-02    1.745596e-01
2.176000e-02    1.754255e-01    2.176000e-02    1.754536e-01
2.177000e-02    1.763592e-01    2.177000e-02    1.763866e-01
2.178000e-02    1.773180e-01    2.178000e-02    1.773470e-01
2.179000e-02    1.783096e-01    2.179000e-02    1.783386e-01
2.180000e-02    1.793321e-01    2.180000e-02    1.793615e-01
2.181000e-02    1.803818e-01    2.181000e-02    1.804116e-01
2.182000e-02    1.814642e-01    2.182000e-02    1.814931e-01
2.183000e-02    1.825757e-01    2.183000e-02    1.826057e-01
2.184000e-02    1.837162e-01    2.184000e-02    1.837457e-01
2.185000e-02    1.848818e-01    2.185000e-02    1.849130e-01
2.186000e-02    1.860706e-01    2.186000e-02    1.860998e-01
2.187000e-02    1.872806e-01    2.187000e-02    1.873100e-01
2.188000e-02    1.885178e-01    2.188000e-02    1.885476e-01
2.189000e-02    1.897587e-01    2.189000e-02    1.897891e-01
2.190000e-02    1.910191e-01    2.190000e-02    1.910500e-01
2.191000e-02    1.922948e-01    2.191000e-02    1.923267e-01
2.192000e-02    1.935899e-01    2.192000e-02    1.936189e-01
2.193000e-02    1.948851e-01    2.193000e-02    1.949228e-01
2.194000e-02    1.962188e-01    2.194000e-02    1.962424e-01
2.195000e-02    1.975333e-01    2.195000e-02    1.975697e-01
2.196000e-02    1.988864e-01    2.196000e-02    1.989088e-01
2.197000e-02    2.002201e-01    2.197000e-02    2.002557e-01
2.198000e-02    2.015732e-01    2.198000e-02    2.016065e-01
2.199000e-02    2.029263e-01    2.199000e-02    2.029651e-01
2.200000e-02    2.042988e-01    2.200000e-02    2.043276e-01
2.201000e-02    2.056519e-01    2.201000e-02    2.056900e-01
2.202000e-02    2.070243e-01    2.202000e-02    2.070564e-01
2.203000e-02    2.083967e-01    2.203000e-02    2.084228e-01
2.204000e-02    2.097498e-01    2.204000e-02    2.097853e-01
2.205000e-02    2.111029e-01    2.205000e-02    2.111439e-01
2.206000e-02    2.124754e-01    2.206000e-02    2.125025e-01
2.207000e-02    2.138285e-01    2.207000e-02    2.138533e-01
2.208000e-02    2.151816e-01    2.208000e-02    2.152236e-01
2.209000e-02    2.165347e-01    2.209000e-02    2.165705e-01
2.210000e-02    2.178684e-01    2.210000e-02    2.179018e-01
2.211000e-02    2.191829e-01    2.211000e-02    2.192213e-01
2.212000e-02    2.204973e-01    2.212000e-02    2.205252e-01
2.213000e-02    2.217731e-01    2.213000e-02    2.218175e-01
2.214000e-02    2.230682e-01    2.214000e-02    2.231058e-01
2.215000e-02    2.243246e-01    2.215000e-02    2.243707e-01
2.216000e-02    2.255811e-01    2.216000e-02    2.256122e-01
2.217000e-02    2.267989e-01    2.217000e-02    2.268380e-01
2.218000e-02    2.279973e-01    2.218000e-02    2.280365e-01
2.219000e-02    2.291765e-01    2.219000e-02    2.292038e-01
2.220000e-02    2.303169e-01    2.220000e-02    2.303477e-01
2.221000e-02    2.314188e-01    2.221000e-02    2.314604e-01
2.222000e-02    2.325206e-01    2.222000e-02    2.325535e-01
2.223000e-02    2.335837e-01    2.223000e-02    2.336193e-01
2.224000e-02    2.346082e-01    2.224000e-02    2.346538e-01
2.225000e-02    2.356327e-01    2.225000e-02    2.356650e-01
2.226000e-02    2.365992e-01    2.226000e-02    2.366410e-01
2.227000e-02    2.375464e-01    2.227000e-02    2.375857e-01
2.228000e-02    2.384549e-01    2.228000e-02    2.385032e-01
2.229000e-02    2.393441e-01    2.229000e-02    2.393855e-01
2.230000e-02    2.401946e-01    2.230000e-02    2.402326e-01
2.231000e-02    2.410064e-01    2.231000e-02    2.410447e-01
2.232000e-02    2.417796e-01    2.232000e-02    2.418216e-01
2.233000e-02    2.425335e-01    2.233000e-02    2.425672e-01
2.234000e-02    2.432487e-01    2.234000e-02    2.432817e-01
2.235000e-02    2.439253e-01    2.235000e-02    2.439571e-01
2.236000e-02    2.445632e-01    2.236000e-02    2.446090e-01
2.237000e-02    2.451817e-01    2.237000e-02    2.452220e-01
2.238000e-02    2.457423e-01    2.238000e-02    2.457919e-01
2.239000e-02    2.462835e-01    2.239000e-02    2.463307e-01
2.240000e-02    2.467861e-01    2.240000e-02    2.468343e-01
2.241000e-02    2.472500e-01    2.241000e-02    2.472872e-01
2.242000e-02    2.476560e-01    2.242000e-02    2.476893e-01
2.243000e-02    2.480039e-01    2.243000e-02    2.480445e-01
2.244000e-02    2.483132e-01    2.244000e-02    2.483608e-01
2.245000e-02    2.486031e-01    2.245000e-02    2.486340e-01
2.246000e-02    2.488351e-01    2.246000e-02    2.488683e-01
2.247000e-02    2.490091e-01    2.247000e-02    2.490596e-01
2.248000e-02    2.491637e-01    2.248000e-02    2.492118e-01
2.249000e-02    2.492797e-01    2.249000e-02    2.493172e-01
2.250000e-02    2.493377e-01    2.250000e-02    2.493797e-01
2.251000e-02    2.493570e-01    2.251000e-02    2.493953e-01
2.252000e-02    2.493377e-01    2.252000e-02    2.493719e-01
2.253000e-02    2.492603e-01    2.253000e-02    2.493016e-01
2.254000e-02    2.491444e-01    2.254000e-02    2.491884e-01
2.255000e-02    2.489897e-01    2.255000e-02    2.490362e-01
2.256000e-02    2.487964e-01    2.256000e-02    2.488371e-01
2.257000e-02    2.485645e-01    2.257000e-02    2.485989e-01
2.258000e-02    2.482745e-01    2.258000e-02    2.483178e-01
2.259000e-02    2.479459e-01    2.259000e-02    2.479938e-01
2.260000e-02    2.475786e-01    2.260000e-02    2.476229e-01
2.261000e-02    2.471727e-01    2.261000e-02    2.472169e-01
2.262000e-02    2.467474e-01    2.262000e-02    2.467796e-01
2.263000e-02    2.462642e-01    2.263000e-02    2.462995e-01
2.264000e-02    2.457423e-01    2.264000e-02    2.457763e-01
2.265000e-02    2.451817e-01    2.265000e-02    2.452180e-01
2.266000e-02    2.445825e-01    2.266000e-02    2.446246e-01
2.267000e-02    2.439446e-01    2.267000e-02    2.439922e-01
2.268000e-02    2.432874e-01    2.268000e-02    2.433324e-01
2.269000e-02    2.425915e-01    2.269000e-02    2.426336e-01
2.270000e-02    2.418763e-01    2.270000e-02    2.419075e-01
2.271000e-02    2.411031e-01    2.271000e-02    2.411384e-01
2.272000e-02    2.402912e-01    2.272000e-02    2.403302e-01
2.273000e-02    2.394407e-01    2.273000e-02    2.394909e-01
2.274000e-02    2.385902e-01    2.274000e-02    2.386320e-01
2.275000e-02    2.377010e-01    2.275000e-02    2.377302e-01
2.276000e-02    2.367538e-01    2.276000e-02    2.367932e-01
2.277000e-02    2.357873e-01    2.277000e-02    2.358289e-01
2.278000e-02    2.347822e-01    2.278000e-02    2.348178e-01
2.279000e-02    2.337384e-01    2.279000e-02    2.337793e-01
2.280000e-02    2.326752e-01    2.280000e-02    2.327096e-01
2.281000e-02    2.315734e-01    2.281000e-02    2.316126e-01
2.282000e-02    2.304523e-01    2.282000e-02    2.304961e-01
2.283000e-02    2.293118e-01    2.283000e-02    2.293561e-01
2.284000e-02    2.281520e-01    2.284000e-02    2.281888e-01
2.285000e-02    2.269535e-01    2.285000e-02    2.269981e-01
2.286000e-02    2.257551e-01    2.286000e-02    2.257878e-01
2.287000e-02    2.245179e-01    2.287000e-02    2.245542e-01
2.288000e-02    2.232808e-01    2.288000e-02    2.233088e-01
2.289000e-02    2.220050e-01    2.289000e-02    2.220478e-01
2.290000e-02    2.207293e-01    2.290000e-02    2.207634e-01
2.291000e-02    2.194342e-01    2.291000e-02    2.194673e-01
2.292000e-02    2.181197e-01    2.292000e-02    2.181555e-01
2.293000e-02    2.168053e-01    2.293000e-02    2.168321e-01
2.294000e-02    2.154715e-01    2.294000e-02    2.155086e-01
2.295000e-02    2.141377e-01    2.295000e-02    2.141656e-01
2.296000e-02    2.127846e-01    2.296000e-02    2.128109e-01
2.297000e-02    2.114122e-01    2.297000e-02    2.114445e-01
2.298000e-02    2.100398e-01    2.298000e-02    2.100703e-01
2.299000e-02    2.086480e-01    2.299000e-02    2.086922e-01
2.300000e-02    2.072756e-01    2.300000e-02    2.073024e-01
2.301000e-02    2.058838e-01    2.301000e-02    2.059126e-01
2.302000e-02    2.044921e-01    2.302000e-02    2.045188e-01
2.303000e-02    2.031003e-01    2.303000e-02    2.031329e-01
2.304000e-02    2.017085e-01    2.304000e-02    2.017392e-01
2.305000e-02    2.003168e-01    2.305000e-02    2.003533e-01
2.306000e-02    1.989250e-01    2.306000e-02    1.989674e-01
2.307000e-02    1.975526e-01    2.307000e-02    1.975814e-01
2.308000e-02    1.961608e-01    2.308000e-02    1.961994e-01
2.309000e-02    1.947884e-01    2.309000e-02    1.948213e-01
2.310000e-02    1.934160e-01    2.310000e-02    1.934471e-01
2.311000e-02    1.920590e-01    2.311000e-02    1.920924e-01
2.312000e-02    1.907136e-01    2.312000e-02    1.907455e-01
2.313000e-02    1.893683e-01    2.313000e-02    1.893987e-01
2.314000e-02    1.880364e-01    2.314000e-02    1.880674e-01
2.315000e-02    1.867239e-01    2.315000e-02    1.867517e-01
2.316000e-02    1.854192e-01    2.316000e-02    1.854478e-01
2.317000e-02    1.841240e-01    2.317000e-02    1.841517e-01
2.318000e-02    1.828425e-01    2.318000e-02    1.828712e-01
2.319000e-02    1.815802e-01    2.319000e-02    1.816102e-01
2.320000e-02    1.803334e-01    2.320000e-02    1.803648e-01
2.321000e-02    1.791098e-01    2.321000e-02    1.791389e-01
2.322000e-02    1.779114e-01    2.322000e-02    1.779404e-01
2.323000e-02    1.767361e-01    2.323000e-02    1.767653e-01
2.324000e-02    1.755879e-01    2.324000e-02    1.756175e-01
2.325000e-02    1.744494e-01    2.325000e-02    1.744776e-01
2.326000e-02    1.733321e-01    2.326000e-02    1.733610e-01
2.327000e-02    1.722380e-01    2.327000e-02    1.722679e-01
2.328000e-02    1.711691e-01    2.328000e-02    1.711982e-01
2.329000e-02    1.701253e-01    2.329000e-02    1.701519e-01
2.330000e-02    1.691124e-01    2.330000e-02    1.691408e-01
2.331000e-02    1.681285e-01    2.331000e-02    1.681570e-01
2.332000e-02    1.671639e-01    2.332000e-02    1.671927e-01
2.333000e-02    1.662303e-01    2.333000e-02    1.662557e-01
2.334000e-02    1.653237e-01    2.334000e-02    1.653500e-01
2.335000e-02    1.644461e-01    2.335000e-02    1.644755e-01
2.336000e-02    1.636033e-01    2.336000e-02    1.636284e-01
2.337000e-02    1.627934e-01    2.337000e-02    1.628202e-01
2.338000e-02    1.620202e-01    2.338000e-02    1.620472e-01
2.339000e-02    1.612760e-01    2.339000e-02    1.613016e-01
2.340000e-02    1.605646e-01    2.340000e-02    1.605910e-01
2.341000e-02    1.598862e-01    2.341000e-02    1.599117e-01
2.342000e-02    1.592463e-01    2.342000e-02    1.592715e-01
2.343000e-02    1.586374e-01    2.343000e-02    1.586625e-01
2.344000e-02    1.580633e-01    2.344000e-02    1.580886e-01
2.345000e-02    1.575221e-01    2.345000e-02    1.575498e-01
2.346000e-02    1.570215e-01    2.346000e-02    1.570462e-01
2.347000e-02    1.565691e-01    2.347000e-02    1.565972e-01
2.348000e-02    1.561458e-01    2.348000e-02    1.561717e-01
2.349000e-02    1.557553e-01    2.349000e-02    1.557813e-01
2.350000e-02    1.554093e-01    2.350000e-02    1.554339e-01
2.351000e-02    1.550962e-01    2.351000e-02    1.551215e-01
2.352000e-02    1.548198e-01    2.352000e-02    1.548444e-01
2.353000e-02    1.545762e-01    2.353000e-02    1.546023e-01
2.354000e-02    1.543752e-01    2.354000e-02    1.543993e-01
2.355000e-02    1.542089e-01    2.355000e-02    1.542314e-01
2.356000e-02    1.540852e-01    2.356000e-02    1.541104e-01
2.357000e-02    1.540002e-01    2.357000e-02    1.540245e-01
2.358000e-02    1.539499e-01    2.358000e-02    1.539738e-01
2.359000e-02    1.539383e-01    2.359000e-02    1.539620e-01
2.360000e-02    1.539634e-01    2.360000e-02    1.539894e-01
2.361000e-02    1.540330e-01    2.361000e-02    1.540557e-01
2.362000e-02    1.541239e-01    2.362000e-02    1.541494e-01
2.363000e-02    1.542379e-01    2.363000e-02    1.542627e-01
2.364000e-02    1.543906e-01    2.364000e-02    1.544149e-01
2.365000e-02    1.545801e-01    2.365000e-02    1.546062e-01
2.366000e-02    1.548140e-01    2.366000e-02    1.548404e-01
