time [ns]	Wlong [V/pC]	Wxdip [V/(pC mm)]	Wydip [V/(pC mm)]	Wxquad [V/(pC mm)]	Wyquad [V/(pC mm)]
1.890000000000000013e-01	1.096358381577843915e+02	7.946335661811273487e-01	2.792064744447437796e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000022e-01	1.020980853319777850e+02	8.037394666867200277e-01	2.795145776801643556e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.910000000000000031e-01	9.249746412231998249e+01	8.084174752140050879e-01	2.699563515082540333e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.920000000000000040e-01	8.282520806463283236e+01	8.129484712196501928e-01	2.600264011275130183e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.930000000000000882e-01	7.264392142268408747e+01	8.166275712575115087e-01	2.466237523958769440e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.940000000000000890e-01	6.194563498991875150e+01	8.194414383393379131e-01	2.296940379492716233e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.950000000000000899e-01	5.123891387003016007e+01	8.223184810538716194e-01	2.127013474268929227e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.960000000000000075e-01	4.067716596716178401e+01	8.289597943387170265e-01	1.964501403411346436e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.970000000000000084e-01	3.013161494119111694e+01	8.357726177618245433e-01	1.803025957107485533e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.980000000000000093e-01	2.023265917309919715e+01	8.470017189643300748e-01	1.684965666456717803e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.990000000000000935e-01	1.096202643345679384e+01	8.625222977077089404e-01	1.609093656237159387e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000111e-01	1.779107053443362396e+00	8.784661179942164777e-01	1.538126497299203976e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.010000000000000120e-01	-5.241786430390703799e+00	9.036352871991737423e-01	1.581299411708069202e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.020000000000000129e-01	-1.214798688534866500e+01	9.291763794325996750e-01	1.629432290580700715e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.030000000000000138e-01	-1.760544525486370659e+01	9.572064192330685950e-01	1.719625207808752609e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.039999999999999869e-01	-2.155005099213437347e+01	9.878355489021930502e-01	1.853739427772770343e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.049999999999999878e-01	-2.541833738730632319e+01	1.018456660172000650e+00	1.988642049830959546e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.059999999999999887e-01	-2.594967988903496448e+01	1.045813550819592264e+00	2.128127112284141087e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.069999999999999896e-01	-2.640558837345888676e+01	1.073035906870209333e+00	2.267108819523613594e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.079999999999999905e-01	-2.510821434499478499e+01	1.094073933084635408e+00	2.363842488761697946e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.089999999999999913e-01	-2.215246898861316183e+01	1.109262408406942235e+00	2.420615150928777382e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.099999999999999922e-01	-1.903872199650044195e+01	1.123680213879082457e+00	2.471809663855064343e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.109999999999999931e-01	-1.294007777979471641e+01	1.121358491952228364e+00	2.399526858087497327e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.119999999999999940e-01	-6.697068630496005426e+00	1.118166651108353449e+00	2.321119198180129628e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.129999999999999949e-01	7.629531620234251132e-01	1.106389246557989425e+00	2.187919686649844875e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.139999999999999958e-01	9.529441001500652320e+00	1.085395218383215177e+00	1.995900988486212502e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.149999999999999967e-01	1.832134991631137311e+01	1.064207288300003773e+00	1.802958598570879589e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.159999999999999976e-01	2.880931386790202708e+01	1.029211888295625599e+00	1.561586961635296478e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.170000000000001095e-01	3.931291124045801411e+01	9.940814148488482660e-01	1.319920988147933183e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.179999999999999993e-01	5.018304852550845396e+01	9.546814906205743911e-01	1.092840089140611898e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.190000000000000002e-01	6.139071400792453659e+01	9.113500435843349123e-01	8.791898527443185729e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000011e-01	7.259918931322673075e+01	8.677311330471165762e-01	6.684616490217733242e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.210000000000000020e-01	8.349646127961743503e+01	8.199320541105653559e-01	5.264748857109962515e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.220000000000000029e-01	9.436052434228454899e+01	7.719158657148272873e-01	3.879946358064606526e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.230000000000000870e-01	1.046043378035837605e+02	7.219875008727282273e-01	2.791714047883357003e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.240000000000000879e-01	1.141638196424785292e+02	6.699494001973642643e-01	2.030692521731257763e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.250000000000000888e-01	1.237211874405417547e+02	6.179049144621586720e-01	1.270090020075268292e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.260000000000000064e-01	1.311119771933619518e+02	5.593932251777957720e-01	5.966924194558418174e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.270000000000000073e-01	1.384981216587072765e+02	5.008668805528730950e-01	-7.728950640258886546e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.280000000000000082e-01	1.444531546361033634e+02	4.377257859558374431e-01	-1.028783219308321978e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.290000000000000924e-01	1.491061166701777267e+02	3.703860444326179668e-01	-2.232766020185576739e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000933e-01	1.536093582864110942e+02	3.026094880972528545e-01	-3.473552222460177252e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.310000000000000941e-01	1.552016712618065242e+02	2.267404320404833862e-01	-5.497537760211538421e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.320000000000000950e-01	1.566385161727896502e+02	1.505151721650319629e-01	-7.559242404046695452e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.330000000000000127e-01	1.565909473370538763e+02	7.233052254421906690e-02	-9.903124687037427598e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.340000000000000135e-01	1.549374009013369573e+02	-7.973978126349475642e-03	-1.255229312663699304e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.349999999999999867e-01	1.532465861685330708e+02	-8.826256025033760166e-02	-1.520301314965170070e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.359999999999999876e-01	1.487049805158274012e+02	-1.651012501202780425e-01	-1.778273606521539318e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.369999999999999885e-01	1.441251815883163090e+02	-2.418496287483019869e-01	-2.035758171140231443e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.380000000000001004e-01	1.383304619984722308e+02	-3.128281466620298490e-01	-2.251931480727760726e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.390000000000001013e-01	1.313996266860941944e+02	-3.784110616542550876e-01	-2.429473159606166943e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000001021e-01	1.243752983933146083e+02	-4.432918373630465037e-01	-2.601782937236506998e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.409999999999999920e-01	1.157432533780865640e+02	-4.929597320253885639e-01	-2.659161806218327539e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.419999999999999929e-01	1.070418435506078083e+02	-5.418542075470991204e-01	-2.710921343122839056e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.429999999999999938e-01	9.789930292507195020e+01	-5.830373239655004536e-01	-2.711183101880452750e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.439999999999999947e-01	8.829214287456098020e+01	-6.160984791623551615e-01	-2.657205011156563712e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.449999999999999956e-01	7.867631654698054433e+01	-6.488525951608320463e-01	-2.601694910067613442e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.459999999999999964e-01	6.894510916374768783e+01	-6.701288885771082837e-01	-2.501068121884039708e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.469999999999999973e-01	5.921734082846994340e+01	-6.911668038608198561e-01	-2.399941523379970076e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.479999999999999982e-01	4.979873541988121133e+01	-7.093267452023568342e-01	-2.312833131031479528e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.489999999999999991e-01	4.067734488998397069e+01	-7.247199360648093336e-01	-2.239201191004143998e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000000e-01	3.160112685475110794e+01	-7.399939634520481535e-01	-2.168231421886906152e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.510000000000000009e-01	2.367186311974270652e+01	-7.542309963338221790e-01	-2.168907138610330354e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.520000000000000018e-01	1.580172631746845546e+01	-7.684392178834198450e-01	-2.172885988423146619e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.530000000000000027e-01	8.710346902679376058e+00	-7.827680725715632226e-01	-2.212451126816770419e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.540000000000000036e-01	2.417336164190478254e+00	-7.972205982775868449e-01	-2.288498716044177483e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.550000000000000044e-01	-3.820102144361516849e+00	-8.116432041787358109e-01	-2.365904048990529474e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.560000000000000053e-01	-8.351619517726977193e+00	-8.246376803942799816e-01	-2.469356067839734159e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.570000000000000062e-01	-1.282478474939590463e+01	-8.375514404748758412e-01	-2.573023669283772685e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.580000000000000071e-01	-1.645836234698209211e+01	-8.483914223874005067e-01	-2.660455705701616491e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.590000000000000080e-01	-1.926206296066121126e+01	-8.571816113996330033e-01	-2.731839957239601269e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.600000000000000089e-01	-2.200639164746746701e+01	-8.657783002107655168e-01	-2.800992897678057370e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.610000000000000098e-01	-2.340217587287881429e+01	-8.693187228861087856e-01	-2.804178164586729194e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.620000000000000107e-01	-2.474942725604512361e+01	-8.726810530327685500e-01	-2.804832479602265005e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.630000000000000115e-01	-2.562940062220583215e+01	-8.744434525967643701e-01	-2.776477093392985540e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.640000000000000124e-01	-2.604313098021441064e+01	-8.746094653839839861e-01	-2.719176261709960740e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.650000000000000133e-01	-2.643450713863662216e+01	-8.747706296571894358e-01	-2.660908152643524649e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.660000000000000142e-01	-2.646420353443379980e+01	-8.762617745014856796e-01	-2.595251508125178685e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.670000000000000151e-01	-2.648696165037022965e+01	-8.778773241651487425e-01	-2.530151383300843215e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.680000000000001270e-01	-2.662191786637960789e+01	-8.825944341593521258e-01	-2.492156163167471572e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.690000000000000724e-01	-2.687090282085454618e+01	-8.904637099369081543e-01	-2.481708094800484654e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.700000000000000178e-01	-2.713929524303124907e+01	-8.985905228729189620e-01	-2.473867968186471145e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.710000000000000187e-01	-2.818077816251383538e+01	-9.152975071481279645e-01	-2.557393852464633910e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.720000000000000195e-01	-2.925169434742387509e+01	-9.322643616508746733e-01	-2.643774445225162140e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.730000000000000204e-01	-3.095164906312239594e+01	-9.528707500315954926e-01	-2.773287292567537810e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.740000000000000213e-01	-3.326247980852414798e+01	-9.770115864566683017e-01	-2.944687018272085788e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.750000000000000222e-01	-3.563877647730049603e+01	-1.001320277223537447e+00	-3.118411303953714242e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.760000000000000231e-01	-3.948756008442106946e+01	-1.027517733184596604e+00	-3.325060722608875752e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.770000000000000240e-01	-4.340834813824211835e+01	-1.053702061910275267e+00	-3.532250371210619022e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.780000000000000249e-01	-4.811840894347427877e+01	-1.077590373751080355e+00	-3.723535910644545921e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.790000000000000258e-01	-5.365320392938349414e+01	-1.099079510398293769e+00	-3.898202781273660822e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.800000000000000822e-01	-5.922382177216672972e+01	-1.120378738693398324e+00	-4.071385809907676623e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.810000000000000830e-01	-6.626360287396444448e+01	-1.131802786081580914e+00	-4.165159712600325359e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.820000000000000839e-01	-7.333368647546399188e+01	-1.142994080466452012e+00	-4.257133439233206640e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.830000000000000848e-01	-8.098654721080167462e+01	-1.148103033532282602e+00	-4.305519301170583901e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.840000000000000857e-01	-8.919029070282675775e+01	-1.147462521224205112e+00	-4.312702786306016889e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.849999999999999756e-01	-9.743253922372620934e+01	-1.146290648938065759e+00	-4.316918361255277503e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.859999999999999765e-01	-1.062576627289814866e+02	-1.135270773692279800e+00	-4.274980649600211291e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.869999999999999774e-01	-1.151021310890749874e+02	-1.123795280471749702e+00	-4.231545687546682810e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.879999999999999782e-01	-1.239261467381332267e+02	-1.108923637975341547e+00	-4.190733127737887864e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.889999999999999791e-01	-1.327281922210080154e+02	-1.090403874456293387e+00	-4.152737535029230598e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.899999999999999800e-01	-1.415241826421771520e+02	-1.071816438460316379e+00	-4.115103795012143850e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.909999999999999809e-01	-1.495611964945292129e+02	-1.048721997041488718e+00	-4.121069522506927707e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.920000000000000928e-01	-1.575878981924122400e+02	-1.025579656346592650e+00	-4.127503783859091113e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.930000000000000937e-01	-1.648572950726066324e+02	-1.000207307084838293e+00	-4.156389332789017232e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.940000000000000946e-01	-1.714297628247460921e+02	-9.727827354016227446e-01	-4.205936253352828835e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.950000000000000955e-01	-1.779076088402007088e+02	-9.450691775029307351e-01	-4.256395014580335867e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.960000000000000964e-01	-1.824199477829824616e+02	-9.112772229354754172e-01	-4.311992576804260513e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.970000000000000973e-01	-1.868193985282875076e+02	-8.771141693598238920e-01	-4.366981525065430358e-01	0.000000000000000000e+00	0.000000000000000000e+00
