# Freq(GHz) Re(Z) Im(Z)
4.610000e+00 1.131834e+04 1.788729e+04
4.620000e+00 1.132298e+04 1.791586e+04
4.630000e+00 1.132766e+04 1.794503e+04
4.640000e+00 1.133247e+04 1.797445e+04
4.650000e+00 1.133743e+04 1.800413e+04
4.660000e+00 1.134256e+04 1.803409e+04
4.670000e+00 1.134786e+04 1.806428e+04
4.680000e+00 1.135333e+04 1.809471e+04
4.690000e+00 1.135825e+04 1.812527e+04
4.700000e+00 1.136313e+04 1.815601e+04
4.710000e+00 1.136821e+04 1.818695e+04
4.720000e+00 1.137352e+04 1.821810e+04
4.730000e+00 1.137904e+04 1.824943e+04
4.740000e+00 1.138477e+04 1.828092e+04
4.750000e+00 1.139073e+04 1.831257e+04
4.760000e+00 1.139690e+04 1.834436e+04
4.770000e+00 1.140331e+04 1.837629e+04
4.780000e+00 1.140997e+04 1.840835e+04
4.790000e+00 1.141687e+04 1.844052e+04
4.800000e+00 1.142400e+04 1.847279e+04
4.810000e+00 1.143137e+04 1.850515e+04
4.820000e+00 1.143898e+04 1.853758e+04
4.830000e+00 1.144684e+04 1.857008e+04
4.840000e+00 1.145496e+04 1.860264e+04
4.850000e+00 1.146332e+04 1.863523e+04
4.860000e+00 1.147191e+04 1.866786e+04
4.870000e+00 1.148080e+04 1.870076e+04
4.880000e+00 1.149023e+04 1.873503e+04
4.890000e+00 1.149991e+04 1.876929e+04
4.900000e+00 1.150983e+04 1.880355e+04
4.910000e+00 1.151997e+04 1.883778e+04
4.920000e+00 1.153034e+04 1.887198e+04
4.930000e+00 1.154092e+04 1.890614e+04
4.940000e+00 1.155171e+04 1.894025e+04
4.950000e+00 1.156273e+04 1.897430e+04
4.960000e+00 1.157396e+04 1.900827e+04
4.970000e+00 1.158538e+04 1.904216e+04
4.980000e+00 1.159699e+04 1.907597e+04
4.990000e+00 1.160879e+04 1.910969e+04
5.000000e+00 1.162077e+04 1.914306e+04
5.010000e+00 1.163292e+04 1.917656e+04
5.020000e+00 1.164442e+04 1.920913e+04
5.030000e+00 1.165587e+04 1.924138e+04
5.040000e+00 1.166747e+04 1.927352e+04
5.050000e+00 1.167921e+04 1.930552e+04
5.060000e+00 1.169107e+04 1.933739e+04
5.070000e+00 1.170307e+04 1.936911e+04
5.080000e+00 1.171518e+04 1.940068e+04
5.090000e+00 1.172739e+04 1.943211e+04
5.100000e+00 1.173969e+04 1.946339e+04
5.110000e+00 1.175208e+04 1.949452e+04
5.120000e+00 1.176454e+04 1.952549e+04
5.130000e+00 1.177772e+04 1.955699e+04
5.140000e+00 1.179153e+04 1.958895e+04
5.150000e+00 1.180539e+04 1.962075e+04
5.160000e+00 1.181840e+04 1.965237e+04
5.170000e+00 1.183137e+04 1.968383e+04
5.180000e+00 1.184437e+04 1.971514e+04
5.190000e+00 1.185738e+04 1.974628e+04
5.200000e+00 1.187039e+04 1.977727e+04
5.210000e+00 1.188340e+04 1.980811e+04
5.220000e+00 1.189639e+04 1.983881e+04
5.230000e+00 1.190936e+04 1.986936e+04
5.240000e+00 1.192229e+04 1.989977e+04
5.250000e+00 1.193519e+04 1.993003e+04
5.260000e+00 1.194803e+04 1.996017e+04
5.270000e+00 1.196083e+04 1.999017e+04
5.280000e+00 1.197356e+04 2.002006e+04
5.290000e+00 1.198623e+04 2.004983e+04
5.300000e+00 1.199881e+04 2.007947e+04
5.310000e+00 1.201131e+04 2.010902e+04
5.320000e+00 1.202373e+04 2.013846e+04
5.330000e+00 1.203606e+04 2.016781e+04
5.340000e+00 1.204829e+04 2.019708e+04
5.350000e+00 1.206041e+04 2.022626e+04
5.360000e+00 1.207243e+04 2.025537e+04
5.370000e+00 1.208433e+04 2.028442e+04
5.380000e+00 1.209611e+04 2.031341e+04
5.390000e+00 1.210941e+04 2.034276e+04
5.400000e+00 1.212274e+04 2.037211e+04
5.410000e+00 1.213596e+04 2.040142e+04
5.420000e+00 1.214903e+04 2.043071e+04
5.430000e+00 1.216199e+04 2.045998e+04
5.440000e+00 1.217482e+04 2.048925e+04
5.450000e+00 1.218752e+04 2.051851e+04
5.460000e+00 1.220010e+04 2.054779e+04
5.470000e+00 1.221255e+04 2.057708e+04
5.480000e+00 1.222486e+04 2.060640e+04
5.490000e+00 1.223705e+04 2.063575e+04
5.500000e+00 1.224912e+04 2.066514e+04
5.510000e+00 1.226107e+04 2.069458e+04
5.520000e+00 1.227290e+04 2.072408e+04
5.530000e+00 1.228461e+04 2.075365e+04
5.540000e+00 1.229620e+04 2.078329e+04
5.550000e+00 1.230768e+04 2.081302e+04
5.560000e+00 1.231906e+04 2.084282e+04
5.570000e+00 1.233034e+04 2.087273e+04
5.580000e+00 1.234153e+04 2.090273e+04
5.590000e+00 1.235261e+04 2.093285e+04
5.600000e+00 1.236361e+04 2.096308e+04
5.610000e+00 1.237454e+04 2.099343e+04
5.620000e+00 1.238527e+04 2.102395e+04
5.630000e+00 1.239505e+04 2.105489e+04
5.640000e+00 1.240525e+04 2.108579e+04
5.650000e+00 1.241658e+04 2.111639e+04
5.660000e+00 1.242786e+04 2.114714e+04
5.670000e+00 1.243911e+04 2.117804e+04
5.680000e+00 1.245033e+04 2.120908e+04
5.690000e+00 1.246153e+04 2.124028e+04
5.700000e+00 1.247271e+04 2.127164e+04
5.710000e+00 1.248388e+04 2.130317e+04
5.720000e+00 1.249505e+04 2.133486e+04
5.730000e+00 1.250624e+04 2.136671e+04
5.740000e+00 1.251744e+04 2.139872e+04
5.750000e+00 1.252866e+04 2.143089e+04
5.760000e+00 1.253993e+04 2.146323e+04
