# This wake function is calculated with resonator para. from IDDEFIX fitting.
# bunch sigma is 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
2.260452090418083770e+01	-2.447233378413648380e-02
2.264452890578115429e+01	-2.377867511329982697e-02
2.268453690738147799e+01	-2.307417316780570327e-02
2.272454490898179458e+01	-2.235891306538020235e-02
2.276455291058211827e+01	-2.163298331024743337e-02
2.280456091218243841e+01	-2.089647578360956034e-02
2.284456891378275856e+01	-2.014948573308546209e-02
2.288457691538307515e+01	-1.939211176110525181e-02
2.292458491698339529e+01	-1.862445581226356006e-02
2.296459291858371898e+01	-1.784662315962950996e-02
2.300460092018403557e+01	-1.705872239001403334e-02
2.304460892178435927e+01	-1.626086538819632166e-02
2.308461692338467586e+01	-1.545316732010861005e-02
2.312462492498499600e+01	-1.463574661498139376e-02
2.316463292658531969e+01	-1.380872494644972380e-02
2.320464092818563984e+01	-1.297222721262353100e-02
2.324464892978595643e+01	-1.212638151512105550e-02
2.328465693138627657e+01	-1.127131913707086174e-02
2.332466493298659671e+01	-1.040717452008226712e-02
2.336467293458691330e+01	-9.534085240187376367e-03
2.340468093618724055e+01	-8.652191982758510036e-03
2.344468893778755714e+01	-7.761638516403071737e-03
2.348469693938787728e+01	-6.862571665839741451e-03
2.352470494098819742e+01	-5.955141283759141785e-03
2.356471294258851756e+01	-5.039500221674557759e-03
2.360472094418883771e+01	-4.115804299764183778e-03
2.364472894578915785e+01	-3.184212275711651059e-03
2.368473694738947799e+01	-2.244885812549660652e-03
2.372474494898979458e+01	-1.297989445509079324e-03
2.376475295059012183e+01	-3.436905478826509340e-04
2.380476095219043842e+01	6.178407040940067652e-04
2.384476895379075856e+01	1.586431367337095980e-03
2.388477695539107870e+01	2.561905768978908933e-03
2.392478495699139529e+01	3.544085544394567824e-03
2.396479295859171543e+01	4.532789676186264709e-03
2.400480096019203913e+01	5.527834534116285621e-03
2.404480896179235927e+01	6.529033915981106995e-03
2.408481696339267586e+01	7.536199089421664887e-03
2.412482496499299955e+01	8.549138834658343705e-03
2.416483296659331970e+01	9.567659488144628077e-03
2.420484096819363984e+01	1.059156498713068224e-02
2.424484896979395998e+01	1.162065691512766119e-02
2.428485697139427657e+01	1.265473454826246055e-02
2.432486497299459671e+01	1.369359490251655445e-02
2.436487297459492041e+01	1.473703278183600279e-02
2.440488097619524055e+01	1.578484082710359879e-02
2.444488897779555714e+01	1.683680956596455419e-02
2.448489697939588083e+01	1.789272746349194684e-02
2.452490498099619742e+01	1.895238097368327074e-02
2.456491298259651757e+01	2.001555459177677132e-02
2.460492098419684126e+01	2.108203090737431964e-02
2.464492898579715785e+01	2.215159065836054889e-02
2.468493698739747799e+01	2.322401278560558627e-02
2.472494498899779813e+01	2.429907448843922346e-02
2.476495299059811828e+01	2.537655128088194684e-02
2.480496099219843842e+01	2.645621704862335249e-02
2.484496899379876211e+01	2.753784410673052602e-02
2.488497699539907870e+01	2.862120325807497243e-02
2.492498499699939885e+01	2.970606385246490205e-02
2.496499299859972254e+01	3.079219384646497693e-02
2.500500100020003913e+01	3.187935986389395238e-02
2.504500900180036282e+01	3.296732725698012928e-02
2.508501700340067941e+01	3.405586016816366385e-02
2.512502500500099956e+01	3.514472159252751693e-02
2.516503300660132325e+01	3.623367344084317543e-02
2.520504100820164339e+01	3.732247660321235533e-02
2.524504900980195998e+01	3.841089101329228650e-02
2.528505701140228012e+01	3.949867571308408182e-02
2.532506501300260027e+01	4.058558891826902215e-02
2.536507301460291686e+01	4.167138808407620104e-02
2.540508101620324410e+01	4.275582997166235688e-02
2.544508901780356069e+01	4.383867071498671192e-02
2.548509701940388084e+01	4.491966588816396350e-02
2.552510502100420098e+01	4.599857057327502025e-02
2.556511302260452112e+01	4.707513942861793477e-02
2.560512102420484126e+01	4.814912675738092229e-02
2.564512902580516140e+01	4.922028657671686375e-02
2.568513702740548155e+01	5.028837268719991288e-02
2.572514502900579814e+01	5.135313874264681167e-02
2.576515303060612538e+01	5.241433832027972417e-02
2.580516103220644197e+01	5.347172499121237432e-02
2.584516903380676212e+01	5.452505239124003783e-02
2.588517703540708226e+01	5.557407429190935194e-02
2.592518503700739885e+01	5.661854467185076928e-02
2.596519303860771899e+01	5.765821778835044514e-02
2.600520104020804268e+01	5.869284824914081100e-02
2.604520904180836283e+01	5.972219108438741458e-02
2.608521704340867942e+01	6.074600181885300709e-02
2.612522504500900311e+01	6.176403654421282197e-02
2.616523304660932325e+01	6.277605199150210202e-02
2.620524104820964340e+01	6.378180560367285867e-02
2.624524904980996354e+01	6.478105560823586850e-02
2.628525705141028013e+01	6.577356108996675055e-02
2.632526505301060027e+01	6.675908206365283037e-02
2.636527305461092396e+01	6.773737954685737916e-02
2.640528105621124411e+01	6.870821563267776044e-02
2.644528905781156070e+01	6.967135356247521061e-02
2.648529705941188439e+01	7.062655779855155080e-02
2.652530506101220098e+01	7.157359409674934891e-02
2.656531306261252112e+01	7.251222957895263332e-02
2.660532106421284482e+01	7.344223280546274824e-02
2.664532906581316141e+01	7.436337384722628563e-02
2.668533706741348155e+01	7.527542435789093267e-02
2.672534506901380169e+01	7.617815764566450432e-02
2.676535307061412183e+01	7.707134874495219501e-02
2.680536107221444198e+01	7.795477448774999762e-02
2.684536907381476567e+01	7.882821357476658963e-02
2.688537707541508226e+01	7.969144664625060770e-02
2.692538507701539885e+01	8.054425635250024584e-02
2.696539307861572610e+01	8.138642742402649177e-02
2.700540108021604269e+01	8.221774674134907368e-02
2.704540908181636283e+01	8.303800340439831951e-02
2.708541708341668297e+01	8.384698880149882294e-02
2.712542508501700311e+01	8.464449667790896470e-02
2.716543308661731970e+01	8.543032320389337686e-02
2.720544108821764695e+01	8.620426704230171877e-02
2.724544908981796354e+01	8.696612941562957555e-02
2.728545709141828013e+01	8.771571417253748448e-02
2.732546509301860382e+01	8.845282785380104151e-02
2.736547309461892041e+01	8.917727975767067439e-02
2.740548109621924411e+01	8.988888200461327138e-02
2.744548909781956425e+01	9.058744960141280889e-02
2.748549709941988439e+01	9.127280050460459537e-02
2.752550510102020098e+01	9.194475568322015013e-02
2.756551310262052823e+01	9.260313918081582163e-02
2.760552110422084482e+01	9.324777817676326019e-02
2.764552910582116141e+01	9.387850304677626545e-02
2.768553710742148510e+01	9.449514742265104073e-02
2.772554510902180169e+01	9.509754825119400012e-02
2.776555311062212184e+01	9.568554585231596465e-02
2.780556111222244553e+01	9.625898397626768410e-02
2.784556911382276567e+01	9.681770985999280099e-02
2.788557711542308581e+01	9.736157428257664892e-02
2.792558511702340240e+01	9.789043161976611340e-02
2.796559311862372255e+01	9.840413989753928059e-02
2.800560112022404624e+01	9.890256084470111508e-02
2.804560912182436638e+01	9.938555994448282360e-02
2.808561712342468297e+01	9.985300648512401844e-02
2.812562512502500667e+01	1.003047736094137693e-01
2.816563312662532326e+01	1.007407383631703374e-01
2.820564112822564695e+01	1.011607817426379563e-01
2.824564912982596709e+01	1.015647887407790800e-01
2.828565713142628368e+01	1.019526483924415028e-01
2.832566513302660383e+01	1.023242538183796041e-01
2.836567313462692752e+01	1.026795022681104702e-01
2.840568113622724766e+01	1.030182951615828679e-01
2.844568913782756425e+01	1.033405381296422093e-01
2.848569713942788795e+01	1.036461410532701216e-01
2.852570514102820454e+01	1.039350181015799984e-01
2.856571314262852468e+01	1.042070877685519203e-01
2.860572114422884837e+01	1.044622729084857121e-01
2.864572914582916496e+01	1.047005007701568707e-01
2.868573714742948511e+01	1.049217030296571151e-01
2.872574514902980525e+01	1.051258158219020439e-01
2.876575315063012539e+01	1.053127797707900104e-01
2.880576115223044553e+01	1.054825400179961598e-01
2.884576915383076923e+01	1.056350462503850146e-01
2.888577715543108582e+01	1.057702527260276221e-01
2.892578515703140596e+01	1.058881182988067327e-01
2.896579315863172965e+01	1.059886064415978962e-01
2.900580116023204624e+01	1.060716852680098077e-01
2.904580916183236639e+01	1.061373275526732440e-01
2.908581716343268653e+01	1.061855107500637163e-01
2.912582516503300667e+01	1.062162170118457344e-01
2.916583316663332326e+01	1.062294332027280824e-01
2.920584116823365051e+01	1.062251509148161993e-01
2.924584916983396710e+01	1.062033664804531152e-01
2.928585717143428369e+01	1.061640809835376481e-01
2.932586517303460738e+01	1.061073002693088546e-01
2.936587317463492397e+01	1.060330349525901439e-01
2.940588117623524766e+01	1.059413004244810774e-01
2.944588917783556781e+01	1.058321168574911791e-01
2.948589717943588795e+01	1.057055092091070542e-01
2.952590518103620454e+01	1.055615072237854890e-01
2.956591318263652823e+01	1.054001454333664961e-01
2.960592118423684838e+01	1.052214631559005714e-01
2.964592918583716497e+01	1.050255044928844889e-01
2.968593718743748866e+01	1.048123183249003026e-01
2.972594518903780525e+01	1.045819583056555313e-01
2.976595319063812539e+01	1.043344828544177649e-01
2.980596119223844909e+01	1.040699551468444728e-01
2.984596919383876923e+01	1.037884431042018496e-01
2.988597719543908582e+01	1.034900193809751429e-01
2.992598519703940951e+01	1.031747613508653127e-01
2.996599319863972610e+01	1.028427510911749387e-01
3.000600120024004624e+01	1.024940753655816938e-01
3.004600920184036994e+01	1.021288256053005938e-01
3.008601720344068653e+01	1.017470978886372696e-01
3.012602520504100667e+01	1.013489929189329425e-01
3.016603320664132681e+01	1.009346160009055582e-01
3.020604120824165051e+01	1.005040770153892565e-01
3.024604920984196710e+01	1.000574903924762310e-01
3.028605721144228724e+01	9.959497508306736080e-02
3.032606521304260738e+01	9.911665452883432204e-02
3.036607321464292397e+01	9.862265663060157395e-02
3.040608121624325122e+01	9.811311371515329949e-02
3.044608921784356781e+01	9.758816250047383511e-02
3.048609721944388795e+01	9.704794405942862578e-02
3.052610522104420809e+01	9.649260378189483678e-02
3.056611322264452824e+01	9.592229133535075392e-02
3.060612122424484838e+01	9.533716062393414459e-02
3.064612922584516852e+01	9.473736974597919691e-02
3.068613722744548866e+01	9.412308095004573438e-02
3.072614522904580880e+01	9.349446058944875515e-02
3.076615323064612895e+01	9.285167907530508802e-02
3.080616123224644909e+01	9.219491082810633842e-02
3.084616923384677278e+01	9.152433422783572137e-02
3.088617723544708937e+01	9.084013156264011957e-02
3.092618523704740952e+01	9.014248897607397837e-02
3.096619323864773321e+01	8.943159641293109419e-02
3.100620124024804980e+01	8.870764756367950643e-02
3.104620924184836994e+01	8.797083980751703447e-02
3.108621724344869008e+01	8.722137415406554239e-02
3.112622524504901023e+01	8.645945518372140370e-02
3.116623324664932682e+01	8.568529098668109523e-02
3.120624124824965406e+01	8.489909310066154347e-02
3.124624924984997065e+01	8.410107644733605392e-02
3.128625725145028724e+01	8.329145926750361473e-02
3.132626525305061449e+01	8.247046305501676278e-02
3.136627325465093108e+01	8.163831248948678898e-02
3.140628125625125122e+01	8.079523536778936144e-02
3.144628925785156781e+01	7.994146253439403382e-02
3.148629725945189506e+01	7.907722781054093986e-02
3.152630526105221165e+01	7.820276792228778029e-02
3.156631326265253179e+01	7.731832242745263761e-02
3.160632126425284838e+01	7.642413364147791766e-02
3.164632926585316497e+01	7.552044656223917685e-02
3.168633726745349222e+01	7.460750879382756218e-02
3.172634526905380881e+01	7.368557046933023325e-02
3.176635327065412895e+01	7.275488417263635543e-02
3.180636127225445264e+01	7.181570485929812675e-02
3.184636927385477279e+01	7.086828977647176286e-02
3.188637727545508938e+01	6.991289838196906858e-02
3.192638527705541662e+01	6.894979226244797588e-02
3.196639327865573321e+01	6.797923505077199668e-02
3.200640128025604980e+01	6.700149234256670694e-02
3.204640928185636994e+01	6.601683161200516681e-02
3.208641728345669719e+01	6.502552212685309974e-02
3.212642528505701023e+01	6.402783486280265446e-02
3.216643328665733037e+01	6.302404241712855626e-02
3.220644128825765051e+01	6.201441892169773373e-02
3.224644928985797065e+01	6.099923995536284116e-02
3.228645729145829080e+01	5.997878245577503709e-02
3.232646529305861094e+01	5.895332463064661271e-02
3.236647329465893108e+01	5.792314586849717922e-02
3.240648129625925122e+01	5.688852664891655420e-02
3.244648929785957137e+01	5.584974845237943020e-02
3.248649729945989151e+01	5.480709366964324480e-02
3.252650530106021876e+01	5.376084551076545232e-02
3.256651330266053179e+01	5.271128791377469036e-02
3.260652130426085193e+01	5.165870545302814199e-02
3.264652930586117208e+01	5.060338324729366649e-02
3.268653730746149222e+01	4.954560686758764654e-02
3.272654530906181236e+01	4.848566224480799908e-02
3.276655331066213250e+01	4.742383557719352660e-02
3.280656131226245265e+01	4.636041323764940325e-02
3.284656931386276568e+01	4.529568168097031222e-02
3.288657731546309293e+01	4.422992735100062661e-02
3.292658531706341307e+01	4.316343658776580078e-02
3.296659331866373321e+01	4.209649553461012467e-02
3.300660132026405336e+01	4.102939004537964340e-02
3.304660932186437350e+01	3.996240559168309087e-02
3.308661732346469364e+01	3.889582717027012526e-02
3.312662532506501378e+01	3.782993921056004155e-02
3.316663332666533393e+01	3.676502548236049855e-02
3.320664132826565407e+01	3.570136900380853351e-02
3.324664932986597421e+01	3.463925194957367948e-02
3.328665733146629435e+01	3.357895555935749149e-02
3.332666533306661449e+01	3.252076004672472404e-02
3.336667333466693464e+01	3.146494450830456674e-02
3.340668133626724767e+01	3.041178683339535241e-02
3.344668933786756782e+01	2.936156361401027690e-02
3.348669733946789506e+01	2.831455005539832911e-02
3.352670534106821520e+01	2.727101988707795327e-02
3.356671334266852824e+01	2.623124527441562243e-02
3.360672134426885549e+01	2.519549673078811530e-02
3.364672934586917563e+01	2.416404303036132767e-02
3.368673734746949577e+01	2.313715112151934136e-02
3.372674534906981592e+01	2.211508604098240058e-02
3.376675335067013606e+01	2.109811082864253978e-02
3.380676135227045620e+01	2.008648644315603332e-02
3.384676935387076924e+01	1.908047167832330193e-02
3.388677735547108938e+01	1.808032308029001653e-02
3.392678535707141663e+01	1.708629486560421865e-02
3.396679335867173677e+01	1.609863884016142152e-02
3.400680136027204981e+01	1.511760431906848841e-02
3.404680936187237705e+01	1.414343804746175451e-02
3.408681736347269720e+01	1.317638412230879782e-02
3.412682536507301023e+01	1.221668391522560439e-02
3.416683336667333748e+01	1.126457599634072236e-02
3.420684136827365762e+01	1.032029605923714261e-02
3.424684936987397776e+01	9.384076847000703825e-03
3.428685737147429791e+01	8.456148079406663673e-03
3.432686537307461805e+01	7.536736381272454190e-03
3.436687337467493819e+01	6.626065212005175994e-03
3.440688137627525123e+01	5.724354796373347549e-03
3.444688937787557137e+01	4.831822056530033632e-03
3.448689737947589151e+01	3.948680545314238628e-03
3.452690538107621876e+01	3.075140380857529620e-03
3.456691338267653180e+01	2.211408182523807910e-03
3.460692138427685194e+01	1.357687008204370343e-03
3.464692938587717919e+01	5.141762929970177930e-04
3.468693738747749222e+01	-3.189282107079819393e-04
3.472694538907781237e+01	-1.141434491712020691e-03
3.476695339067813961e+01	-1.953154337036906978e-03
3.480696139227845975e+01	-2.753903387476689443e-03
3.484696939387877279e+01	-3.543501191650623439e-03
3.488697739547910004e+01	-4.321771258536145043e-03
3.492698539707942018e+01	-5.088541108458511514e-03
3.496699339867974032e+01	-5.843642322521194234e-03
3.500700140028005336e+01	-6.586910590452832968e-03
3.504700940188037350e+01	-7.318185756857020254e-03
3.508701740348070075e+01	-8.037311865840541733e-03
