# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
2.292000000000000e+00	8.952424128317001e-02	-1.371249037943000e-03	-8.741767284529001e-04
2.293000000000000e+00	8.843766800940001e-02	-1.352676517682000e-03	-8.835565779123001e-04
2.294000000000000e+00	8.729968842819000e-02	-1.333568041268000e-03	-8.917357685374000e-04
2.295000000000000e+00	8.616170884658000e-02	-1.314459564849000e-03	-8.999149591498000e-04
2.296000000000000e+00	8.495087991461001e-02	-1.294407800411000e-03	-9.057421951233001e-04
2.297000000000000e+00	8.374005098263999e-02	-1.274356035972000e-03	-9.115694310969000e-04
2.298000000000000e+00	8.250787081652999e-02	-1.253903156999000e-03	-9.162550527309999e-04
2.299000000000000e+00	8.125433941674000e-02	-1.233049163499000e-03	-9.197990600504000e-04
2.300000000000000e+00	8.000080801687000e-02	-1.212195169995000e-03	-9.233430673578999e-04
2.301000000000000e+00	7.873452046765002e-02	-1.190691559145000e-03	-9.246911235617001e-04
2.302000000000000e+00	7.746823291842000e-02	-1.169187948294000e-03	-9.260391797654001e-04
2.303000000000000e+00	7.621024992898000e-02	-1.147441102602000e-03	-9.263416751775999e-04
2.304000000000000e+00	7.496057149913000e-02	-1.125451022072000e-03	-9.255986098211001e-04
2.305000000000000e+00	7.371089306952000e-02	-1.103460941541000e-03	-9.248555444538001e-04
2.306000000000000e+00	7.250623573636002e-02	-1.081156931892000e-03	-9.221425606670001e-04
2.307000000000000e+00	7.130157840320001e-02	-1.058852922243000e-03	-9.194295768801000e-04
2.308000000000000e+00	7.013298118367002e-02	-1.036482285093000e-03	-9.157997491241000e-04
2.309000000000000e+00	6.900044407698000e-02	-1.014045020443000e-03	-9.112530774188001e-04
2.310000000000000e+00	6.786790697080999e-02	-9.916077557931000e-04	-9.067064057044000e-04
2.311000000000000e+00	6.683293379003000e-02	-9.692246795896000e-04	-9.004758030710001e-04
2.312000000000000e+00	6.579796060923999e-02	-9.468416033861000e-04	-8.942452004377001e-04
2.313000000000000e+00	6.482350276262000e-02	-9.245819995260000e-04	-8.872534536503000e-04
2.314000000000000e+00	6.390956024886001e-02	-9.024458680065000e-04	-8.795005627253000e-04
2.315000000000000e+00	6.299561773586999e-02	-8.803097364894000e-04	-8.717476717931000e-04
2.316000000000000e+00	6.222389902708000e-02	-8.586170834989001e-04	-8.626442564757000e-04
2.317000000000000e+00	6.145218031828001e-02	-8.369244305083001e-04	-8.535408411583001e-04
2.318000000000000e+00	6.076089916429001e-02	-8.155528729119000e-04	-8.438521711555000e-04
2.319000000000000e+00	6.015005556336001e-02	-7.945024107025001e-04	-8.335782464801000e-04
2.320000000000000e+00	5.953921196338000e-02	-7.734519484977001e-04	-8.233043217993000e-04
2.321000000000000e+00	5.910511630991000e-02	-7.532429199236000e-04	-8.120461971188999e-04
2.322000000000000e+00	5.867102065643000e-02	-7.330338913494000e-04	-8.007880724385001e-04
2.323000000000000e+00	5.833174506042000e-02	-7.133446261441001e-04	-7.891331378865000e-04
2.324000000000000e+00	5.808728951983000e-02	-6.941751242962000e-04	-7.770813934714001e-04
2.325000000000000e+00	5.784283398032001e-02	-6.750056224550999e-04	-7.650296490531001e-04
2.326000000000000e+00	5.779776465487000e-02	-6.570708942431000e-04	-7.523770670482001e-04
2.327000000000000e+00	5.775269532943000e-02	-6.391361660311000e-04	-7.397244850433001e-04
2.328000000000000e+00	5.781055583222001e-02	-6.219141771676000e-04	-7.268679296907001e-04
2.329000000000000e+00	5.797134616102001e-02	-6.054049276372001e-04	-7.138074009947001e-04
2.330000000000000e+00	5.813213649094000e-02	-5.888956781156000e-04	-7.007468722975000e-04
2.331000000000000e+00	5.850190094572000e-02	-5.739963924003000e-04	-6.874693013183000e-04
2.332000000000000e+00	5.887166540050000e-02	-5.590971066850000e-04	-6.741917303390000e-04
2.333000000000000e+00	5.934577218223000e-02	-5.450911137005000e-04	-6.608990595467999e-04
2.334000000000000e+00	5.992422128862000e-02	-5.319784134273000e-04	-6.475912889420000e-04
2.335000000000000e+00	6.050267039613000e-02	-5.188657131648000e-04	-6.342835183380000e-04
2.336000000000000e+00	6.128610762026000e-02	-5.077067638824000e-04	-6.211262957709000e-04
2.337000000000000e+00	6.206954484438000e-02	-4.965478145999000e-04	-6.079690732039000e-04
2.338000000000000e+00	6.295194373016000e-02	-4.864438328508000e-04	-5.949734662326000e-04
2.339000000000000e+00	6.393330427545001e-02	-4.773948186123000e-04	-5.821394748537001e-04
2.340000000000000e+00	6.491466482175000e-02	-4.683458043859000e-04	-5.693054834775000e-04
2.341000000000000e+00	6.608359588503000e-02	-4.615504850162000e-04	-5.569574572884000e-04
2.342000000000000e+00	6.725252694832000e-02	-4.547551656465000e-04	-5.446094310992000e-04
2.343000000000000e+00	6.850848325393000e-02	-4.491516888749000e-04	-5.325798902441000e-04
2.344000000000000e+00	6.985146479998001e-02	-4.447400546757001e-04	-5.208688347162000e-04
2.345000000000000e+00	7.119444634688001e-02	-4.403284204900000e-04	-5.091577791924000e-04
2.346000000000000e+00	7.269495098142000e-02	-4.384154582051000e-04	-4.982213165042000e-04
2.347000000000000e+00	7.419545561596000e-02	-4.365024959202000e-04	-4.872848538161000e-04
2.348000000000000e+00	7.576505296381000e-02	-4.358883061827001e-04	-4.767970509949000e-04
2.349000000000000e+00	7.740374302345999e-02	-4.365728889644000e-04	-4.667579080309000e-04
2.350000000000000e+00	7.904243308374000e-02	-4.372574717606999e-04	-4.567187650724001e-04
2.351000000000000e+00	8.079739262125001e-02	-4.406213846584000e-04	-4.476834209014000e-04
2.352000000000000e+00	8.255235215877001e-02	-4.439852975560000e-04	-4.386480767304000e-04
2.353000000000000e+00	8.435333139354000e-02	-4.487208095934000e-04	-4.301591586224000e-04
2.354000000000000e+00	8.620033032457999e-02	-4.548279207408001e-04	-4.222166665653000e-04
2.355000000000000e+00	8.804732925597000e-02	-4.609350319033000e-04	-4.142741745146000e-04
2.356000000000000e+00	8.996011655323000e-02	-4.698306181277000e-04	-4.074951721298000e-04
2.357000000000000e+00	9.187290385048000e-02	-4.787262043520000e-04	-4.007161697451000e-04
2.358000000000000e+00	9.380460873781001e-02	-4.890291144916000e-04	-3.945446277499001e-04
2.359000000000000e+00	9.575523121480001e-02	-5.007393485161000e-04	-3.889805461310000e-04
2.360000000000000e+00	9.770585369183001e-02	-5.124495825558001e-04	-3.834164645190001e-04
2.361000000000000e+00	9.966499661552000e-02	-5.269811873403000e-04	-3.790989462369000e-04
2.362000000000000e+00	1.016241395392000e-01	-5.415127921249001e-04	-3.747814279549000e-04
2.363000000000000e+00	1.035723837571000e-01	-5.574486315703000e-04	-3.710929352430000e-04
2.364000000000000e+00	1.055097292695000e-01	-5.747887056463000e-04	-3.680334680876000e-04
2.365000000000000e+00	1.074470747815000e-01	-5.921287797372000e-04	-3.649740009390001e-04
2.366000000000000e+00	1.093316738984000e-01	-6.122447956585000e-04	-3.631637723556000e-04
2.367000000000000e+00	1.112162730153000e-01	-6.323608115798000e-04	-3.613535437721999e-04
2.368000000000000e+00	1.130588994699000e-01	-6.538388076948001e-04	-3.601534168822000e-04
2.369000000000000e+00	1.148595532630000e-01	-6.766787839738001e-04	-3.595633916724000e-04
2.370000000000000e+00	1.166602070555000e-01	-6.995187602673000e-04	-3.589733664689000e-04
2.371000000000000e+00	1.183458525124000e-01	-7.250116054002000e-04	-3.595545879618000e-04
2.372000000000000e+00	1.200314979692000e-01	-7.505044505332000e-04	-3.601358094547000e-04
2.373000000000000e+00	1.216443686964000e-01	-7.772788858330000e-04	-3.612684764698000e-04
2.374000000000000e+00	1.231844646953000e-01	-8.053349112719001e-04	-3.629525889951000e-04
2.375000000000000e+00	1.247245606932000e-01	-8.333909367239999e-04	-3.646367015260000e-04
2.376000000000000e+00	1.260894695242000e-01	-8.639025339363000e-04	-3.673366896553001e-04
2.377000000000000e+00	1.274543783552000e-01	-8.944141311485000e-04	-3.700366777847000e-04
2.378000000000000e+00	1.287175127262000e-01	-9.260911673128001e-04	-3.731922407037000e-04
2.379000000000000e+00	1.298788726392000e-01	-9.589336424037000e-04	-3.768033784025000e-04
2.380000000000000e+00	1.310402325510000e-01	-9.917761175066001e-04	-3.804145161056000e-04
2.381000000000000e+00	1.319713169120000e-01	-1.026808675282000e-03	-3.848155166755999e-04
2.382000000000000e+00	1.329024012729000e-01	-1.061841233057000e-03	-3.892165172455001e-04
2.383000000000000e+00	1.337059728467000e-01	-1.097890945872000e-03	-3.939441952929000e-04
2.384000000000000e+00	1.343820316362000e-01	-1.134957813705000e-03	-3.989985508108000e-04
2.385000000000000e+00	1.350580904241000e-01	-1.172024681548000e-03	-4.040529063313000e-04
2.386000000000000e+00	1.354566700160000e-01	-1.210956362009000e-03	-4.096104032277000e-04
2.387000000000000e+00	1.358552496079000e-01	-1.249888042471000e-03	-4.151679001240001e-04
2.388000000000000e+00	1.361051581059000e-01	-1.289661202663000e-03	-4.208958463208000e-04
2.389000000000000e+00	1.362063955132000e-01	-1.330275842569000e-03	-4.267942418144000e-04
2.390000000000000e+00	1.363076329189000e-01	-1.370890482483000e-03	-4.326926373088000e-04
2.391000000000000e+00	1.360945209891000e-01	-1.412995344864000e-03	-4.387594796377000e-04
2.392000000000000e+00	1.358814090593000e-01	-1.455100207244000e-03	-4.448263219665000e-04
2.393000000000000e+00	1.355041632815000e-01	-1.497849150673000e-03	-4.508870300284000e-04
2.394000000000000e+00	1.349627836591000e-01	-1.541242175136000e-03	-4.569416038236000e-04
2.395000000000000e+00	1.344214040348000e-01	-1.584635199605000e-03	-4.629961776176000e-04
2.396000000000000e+00	1.335411250825000e-01	-1.629106635698000e-03	-4.688515543567000e-04
2.397000000000000e+00	1.326608461303000e-01	-1.673578071791000e-03	-4.747069310957000e-04
2.398000000000000e+00	1.316075252903000e-01	-1.718480838584000e-03	-4.803672056049000e-04
2.399000000000000e+00	1.303811625663000e-01	-1.763814936068000e-03	-4.858323778884000e-04
2.400000000000000e+00	1.291547998404000e-01	-1.809149033556000e-03	-4.912975501687000e-04
2.401000000000000e+00	1.275787371622000e-01	-1.855125772951000e-03	-4.961796275851001e-04
2.402000000000000e+00	1.260026744841000e-01	-1.901102512345000e-03	-5.010617050015000e-04
2.403000000000000e+00	1.242517779351000e-01	-1.947289305252000e-03	-5.055559655075000e-04
2.404000000000000e+00	1.223260475190000e-01	-1.993686151665000e-03	-5.096624091114001e-04
2.405000000000000e+00	1.204003171011000e-01	-2.040082998079000e-03	-5.137688527102000e-04
2.406000000000000e+00	1.181286377406000e-01	-2.086676661148000e-03	-5.169097246370000e-04
2.407000000000000e+00	1.158569583801000e-01	-2.133270324217000e-03	-5.200505965638000e-04
2.408000000000000e+00	1.134160050649000e-01	-2.179851247137000e-03	-5.226161347646000e-04
2.409000000000000e+00	1.108057777987000e-01	-2.226419429911000e-03	-5.246063392520000e-04
2.410000000000000e+00	1.081955505306000e-01	-2.272987612682000e-03	-5.265965437321000e-04
2.411000000000000e+00	1.052578117450000e-01	-2.319310732452000e-03	-5.272580358166000e-04
2.412000000000000e+00	1.023200729593000e-01	-2.365633852222000e-03	-5.279195279010000e-04
2.413000000000000e+00	9.922586976757999e-02	-2.411726844332000e-03	-5.278322431386000e-04
2.414000000000000e+00	9.597520217317999e-02	-2.457589708786000e-03	-5.269961815457000e-04
2.415000000000000e+00	9.272453457718001e-02	-2.503452573236000e-03	-5.261601199437000e-04
2.416000000000000e+00	8.917893698925002e-02	-2.548645995827000e-03	-5.236689411878000e-04
2.417000000000000e+00	8.563333940133000e-02	-2.593839418418000e-03	-5.211777624318000e-04
2.418000000000000e+00	8.195089927154001e-02	-2.638597299281000e-03	-5.177868687725000e-04
2.419000000000000e+00	7.813161660286000e-02	-2.682919638425000e-03	-5.134962602295000e-04
2.420000000000000e+00	7.431233393283000e-02	-2.727241977562000e-03	-5.092056516759999e-04
2.421000000000000e+00	7.024364927205000e-02	-2.770500585119000e-03	-5.029864023712000e-04
2.422000000000000e+00	6.617496461128000e-02	-2.813759192676000e-03	-4.967671530664000e-04
2.423000000000000e+00	6.199511782461000e-02	-2.856394779212000e-03	-4.895273829358001e-04
2.424000000000000e+00	5.770410891446000e-02	-2.898407344740000e-03	-4.812670920015001e-04
2.425000000000000e+00	5.341310000326000e-02	-2.940419910260000e-03	-4.730068010556000e-04
2.426000000000000e+00	4.892936284848000e-02	-2.981015688659000e-03	-4.626114252359000e-04
2.427000000000000e+00	4.444562569370000e-02	-3.021611467058000e-03	-4.522160494161000e-04
2.428000000000000e+00	3.988142847499000e-02	-3.061419811981000e-03	-4.407159730979000e-04
2.429000000000000e+00	3.523677119410000e-02	-3.100440723444000e-03	-4.281111963052000e-04
2.430000000000000e+00	3.059211391253000e-02	-3.139461634898001e-03	-4.155064195001999e-04
2.431000000000000e+00	2.582022429557000e-02	-3.176763227467000e-03	-4.006388292372000e-04
2.432000000000000e+00	2.104833467861000e-02	-3.214064820036000e-03	-3.857712389743000e-04
2.433000000000000e+00	1.623043514104000e-02	-3.250441749568000e-03	-3.697564725472000e-04
2.434000000000000e+00	1.136652568386000e-02	-3.285894016082000e-03	-3.525945299809000e-04
2.435000000000000e+00	6.502616226381000e-03	-3.321346282586000e-03	-3.354325874022000e-04
2.436000000000000e+00	1.583050677006000e-03	-3.354834325391000e-03	-3.159673799956000e-04
2.437000000000000e+00	-3.336514872371000e-03	-3.388322368195000e-03	-2.965021725890000e-04
2.438000000000000e+00	-8.265344811693000e-03	-3.420778658789000e-03	-2.758924527967000e-04
2.439000000000000e+00	-1.320343914076000e-02	-3.452203197196000e-03	-2.541382206434000e-04
2.440000000000000e+00	-1.814153346972000e-02	-3.483627735590000e-03	-2.323839884779000e-04
2.441000000000000e+00	-2.306066319996000e-02	-3.512905452774000e-03	-2.083784178224000e-04
2.442000000000000e+00	-2.797979293019000e-02	-3.542183169957000e-03	-1.843728471669000e-04
2.443000000000000e+00	-3.287071202221000e-02	-3.570353892398000e-03	-1.592722017460000e-04
2.444000000000000e+00	-3.773342047662000e-02	-3.597417620120000e-03	-1.330764815836000e-04
2.445000000000000e+00	-4.259612893053000e-02	-3.624481347829000e-03	-1.068807614097000e-04
2.446000000000000e+00	-4.736539956277001e-02	-3.649280089103000e-03	-7.857940151910000e-05
2.447000000000000e+00	-5.213467019500000e-02	-3.674078830376000e-03	-5.027804162848000e-05
2.448000000000000e+00	-5.683913344263000e-02	-3.697727596758000e-03	-2.097756729366000e-05
2.449000000000000e+00	-6.147878930705001e-02	-3.720226388273999e-03	9.322021463686000e-06
2.450000000000000e+00	-6.611844517058001e-02	-3.742725179778000e-03	3.962161023116000e-05
2.451000000000000e+00	-7.059353985347000e-02	-3.762904797619000e-03	7.178977003566001e-05
2.452000000000000e+00	-7.506863453637000e-02	-3.783084415459000e-03	1.039579298402000e-04
2.453000000000000e+00	-7.944477963939001e-02	-3.802102481255000e-03	1.369848641854000e-04
2.454000000000000e+00	-8.372197516467000e-02	-3.819958995030000e-03	1.708705730527000e-04
2.455000000000000e+00	-8.799917068872000e-02	-3.837815508793000e-03	2.047562819283000e-04
2.456000000000000e+00	-9.204709805674000e-02	-3.853359690951000e-03	2.401882570279000e-04
2.457000000000000e+00	-9.609502542475999e-02	-3.868903873108000e-03	2.756202321275000e-04
2.458000000000000e+00	-1.000137882140000e-01	-3.883304263438000e-03	3.117302252098000e-04
2.459000000000000e+00	-1.038033864273000e-01	-3.896560861965001e-03	3.485182362601000e-04
2.460000000000000e+00	-1.075929846390000e-01	-3.909817460479000e-03	3.853062473166000e-04
2.461000000000000e+00	-1.110978143120000e-01	-3.920824344638000e-03	4.232426274085000e-04
2.462000000000000e+00	-1.146026439850000e-01	-3.931831228798000e-03	4.611790075003001e-04
2.463000000000000e+00	-1.179533227890000e-01	-3.941738265883000e-03	4.995778671172001e-04
2.464000000000000e+00	-1.211498507275000e-01	-3.950545455917000e-03	5.384392062489001e-04
2.465000000000000e+00	-1.243463786641000e-01	-3.959352645940000e-03	5.773005453843001e-04
2.466000000000000e+00	-1.272142301292000e-01	-3.966021238836000e-03	6.168495500754998e-04
2.467000000000000e+00	-1.300820815942000e-01	-3.972689831731000e-03	6.563985547666000e-04
2.468000000000000e+00	-1.327770951953000e-01	-3.978324630394000e-03	6.961668074186000e-04
2.469000000000000e+00	-1.352992709363000e-01	-3.982925634846000e-03	7.361543080267000e-04
2.470000000000000e+00	-1.378214466754000e-01	-3.987526639287000e-03	7.761418086358000e-04
2.471000000000000e+00	-1.399845022169000e-01	-3.990139733886000e-03	8.163088944474000e-04
2.472000000000000e+00	-1.421475577585000e-01	-3.992752828485000e-03	8.564759802590002e-04
2.473000000000000e+00	-1.441261780771000e-01	-3.994415490471000e-03	8.965996535768000e-04
2.474000000000000e+00	-1.459203631766000e-01	-3.995127719865000e-03	9.366799144016000e-04
2.475000000000000e+00	-1.477145482741000e-01	-3.995839949249000e-03	9.767601752244000e-04
2.476000000000000e+00	-1.491339049221000e-01	-3.994744373600999e-03	1.016482027098000e-03
2.477000000000000e+00	-1.505532615701000e-01	-3.993648797953000e-03	1.056203878971000e-03
2.478000000000000e+00	-1.517841487965000e-01	-3.991698166849000e-03	1.095609340761000e-03
2.479000000000000e+00	-1.528265666054000e-01	-3.988892480309000e-03	1.134698412474000e-03
2.480000000000000e+00	-1.538689844123000e-01	-3.986086793759000e-03	1.173787484183000e-03
2.481000000000000e+00	-1.545362127278000e-01	-3.981671927898000e-03	1.211969040719000e-03
2.482000000000000e+00	-1.552034410433000e-01	-3.977257062036000e-03	1.250150597256000e-03
2.483000000000000e+00	-1.556858634813000e-01	-3.972088993197000e-03	1.287742064793000e-03
2.484000000000000e+00	-1.559834800459000e-01	-3.966167721396000e-03	1.324743443345000e-03
2.485000000000000e+00	-1.562810966085000e-01	-3.960246449588000e-03	1.361744821889000e-03
2.486000000000000e+00	-1.562184331044000e-01	-3.952922008261000e-03	1.397297856007000e-03
2.487000000000000e+00	-1.561557696002000e-01	-3.945597566933000e-03	1.432850890126000e-03
2.488000000000000e+00	-1.559194504928000e-01	-3.937622717366000e-03	1.467549110944000e-03
