# t_ns	Wlong_VAC_V/pC	Wx_VAC_V/pCmm	Wy_VAC_V/pCmm
4.537379170529e-02	-5.548451454270e+02	-6.588170593077e-02	9.274915811956e-01
4.550724403383e-02	-5.471859951248e+02	-6.707076862337e-02	9.350913979758e-01
4.564069636238e-02	-5.395268448221e+02	-6.825983131606e-02	9.426912147565e-01
4.577414869092e-02	-5.318676945200e+02	-6.944889400866e-02	9.502910315367e-01
4.590760101947e-02	-5.242085442172e+02	-7.063795670135e-02	9.578908483174e-01
4.604105334801e-02	-5.165493939151e+02	-7.182701939395e-02	9.654906650976e-01
4.617450567656e-02	-5.088902436124e+02	-7.301608208665e-02	9.730904818783e-01
4.630795800510e-02	-5.012310933103e+02	-7.420514477927e-02	9.806902986585e-01
4.644141033365e-02	-4.935719430075e+02	-7.539420747197e-02	9.882901154392e-01
4.657486266219e-02	-4.859127927054e+02	-7.658327016459e-02	9.958899322194e-01
4.670831499074e-02	-4.782536424027e+02	-7.777233285729e-02	1.003489749000e+00
4.684176731928e-02	-4.705944921005e+02	-7.896139554990e-02	1.011089565780e+00
4.697521964783e-02	-4.629353417978e+02	-8.015045824261e-02	1.018689382561e+00
4.710867197637e-02	-4.556817062837e+02	-7.919809176109e-02	1.024167227622e+00
4.724212430492e-02	-4.485205398636e+02	-7.775741752199e-02	1.029161201788e+00
4.737557663346e-02	-4.413593734440e+02	-7.631674328300e-02	1.034155175954e+00
4.750902896201e-02	-4.341982070238e+02	-7.487606904390e-02	1.039149150120e+00
4.764248129055e-02	-4.270370406042e+02	-7.343539480491e-02	1.044143124285e+00
4.777593361910e-02	-4.198758741841e+02	-7.199472056581e-02	1.049137098452e+00
4.790938594764e-02	-4.127147077645e+02	-7.055404632682e-02	1.054131072617e+00
4.804283827619e-02	-4.057133944610e+02	-6.826922499960e-02	1.058288569785e+00
4.817629060473e-02	-3.990502119131e+02	-6.419881388603e-02	1.060676701393e+00
4.830974293328e-02	-3.923870293648e+02	-6.012840277217e-02	1.063064833001e+00
4.844319526182e-02	-3.857238468169e+02	-5.605799165860e-02	1.065452964609e+00
4.857664759037e-02	-3.790606642685e+02	-5.198758054473e-02	1.067841096217e+00
4.871009991891e-02	-3.723974817206e+02	-4.791716943117e-02	1.070229227825e+00
4.884355224746e-02	-3.657342991723e+02	-4.384675831730e-02	1.072617359433e+00
4.897700457600e-02	-3.590711166244e+02	-3.977634720373e-02	1.075005491041e+00
4.911045690455e-02	-3.524079340824e+02	-3.570593607064e-02	1.077393622626e+00
4.924390923309e-02	-3.457447515422e+02	-3.163552493385e-02	1.079781754207e+00
4.937736156164e-02	-3.390815690015e+02	-2.756511379675e-02	1.082169885788e+00
4.951081389018e-02	-3.324183864613e+02	-2.349470265996e-02	1.084558017369e+00
4.964426621873e-02	-3.257552039206e+02	-1.942429152287e-02	1.086946148950e+00
4.977771854727e-02	-3.190920213804e+02	-1.535388038608e-02	1.089334280530e+00
4.991117087582e-02	-3.124288388397e+02	-1.128346924898e-02	1.091722412111e+00
5.004462320436e-02	-3.062377067478e+02	-5.780213523443e-03	1.092439522891e+00
5.017807553291e-02	-3.009862612712e+02	2.575332434451e-03	1.089830218268e+00
5.031152786145e-02	-2.957348157950e+02	1.093087839172e-02	1.087220913646e+00
5.044498019000e-02	-2.904833703184e+02	1.928642434961e-02	1.084611609023e+00
5.057843251854e-02	-2.852319248422e+02	2.764197030688e-02	1.082002304401e+00
5.071188484709e-02	-2.799804793656e+02	3.599751626477e-02	1.079392999778e+00
5.084533717563e-02	-2.747290338894e+02	4.435306222204e-02	1.076783695156e+00
5.097878950418e-02	-2.694775884128e+02	5.270860817994e-02	1.074174390533e+00
5.111224183272e-02	-2.642261429366e+02	6.106415413720e-02	1.071565085911e+00
5.124569416127e-02	-2.589746974600e+02	6.941970009510e-02	1.068955781288e+00
5.137914648981e-02	-2.537232519838e+02	7.777524605236e-02	1.066346476666e+00
5.151259881836e-02	-2.484718065072e+02	8.613079201026e-02	1.063737172043e+00
5.164605114690e-02	-2.432203610310e+02	9.448633796752e-02	1.061127867420e+00
5.177950347545e-02	-2.379689155544e+02	1.028418839254e-01	1.058518562798e+00
5.191295580399e-02	-2.327174700782e+02	1.111974298827e-01	1.055909258175e+00
5.204640813254e-02	-2.277553765642e+02	1.204363091831e-01	1.052977436687e+00
5.217986046108e-02	-2.233359984661e+02	1.313319894873e-01	1.049440694905e+00
5.231331278963e-02	-2.189166203677e+02	1.422276697922e-01	1.045903953122e+00
5.244676511817e-02	-2.144972422696e+02	1.531233500964e-01	1.042367211340e+00
5.258021744672e-02	-2.100778641712e+02	1.640190304013e-01	1.038830469557e+00
5.271366977526e-02	-2.056584860732e+02	1.749147107055e-01	1.035293727775e+00
5.284712210381e-02	-2.012391079748e+02	1.858103910105e-01	1.031756985992e+00
5.298057443235e-02	-1.968197298767e+02	1.967060713146e-01	1.028220244210e+00
5.311402676090e-02	-1.931113018753e+02	2.097721392682e-01	1.023891064752e+00
5.324747908944e-02	-1.895239911373e+02	2.232079538641e-01	1.019426885829e+00
5.338093141799e-02	-1.859366803990e+02	2.366437684611e-01	1.014962706907e+00
5.351438374653e-02	-1.823493696610e+02	2.500795830570e-01	1.010498527984e+00
5.364783607508e-02	-1.787620589227e+02	2.635153976540e-01	1.006034349062e+00
5.378128840362e-02	-1.751747481847e+02	2.769512122499e-01	1.001570170139e+00
5.391474073217e-02	-1.715874374465e+02	2.903870268469e-01	9.971059912166e-01
5.404819306071e-02	-1.680001267119e+02	3.038228414548e-01	9.926418122982e-01
5.418164538926e-02	-1.644128159830e+02	3.172586560848e-01	9.881776333864e-01
5.431509771780e-02	-1.608255052545e+02	3.306944707139e-01	9.837134544750e-01
5.444855004635e-02	-1.572381945257e+02	3.441302853439e-01	9.792492755633e-01
5.458200237489e-02	-1.536508837971e+02	3.575660999730e-01	9.747850966519e-01
5.471545470344e-02	-1.500635730683e+02	3.710019146031e-01	9.703209177401e-01
5.484890703198e-02	-1.464762623397e+02	3.844377292321e-01	9.658567388287e-01
5.498235936053e-02	-1.428889516109e+02	3.978735438622e-01	9.613925599170e-01
5.511581168907e-02	-1.408140011238e+02	4.166098971777e-01	9.586770472711e-01
5.524926401762e-02	-1.389694159993e+02	4.361536378380e-01	9.562278945355e-01
5.538271634616e-02	-1.371248308750e+02	4.556973784968e-01	9.537787418002e-01
5.551616867471e-02	-1.352802457505e+02	4.752411191571e-01	9.513295890647e-01
5.564962100325e-02	-1.334356606262e+02	4.947848598159e-01	9.488804363293e-01
5.578307333180e-02	-1.315910755017e+02	5.143286004762e-01	9.464312835938e-01
5.591652566034e-02	-1.297464903774e+02	5.338723411350e-01	9.439821308585e-01
5.604997798889e-02	-1.279019052529e+02	5.534160817953e-01	9.415329781229e-01
5.618343031743e-02	-1.260573201286e+02	5.729598224541e-01	9.390838253876e-01
5.631688264598e-02	-1.242127350041e+02	5.925035631144e-01	9.366346726521e-01
5.645033497452e-02	-1.223681498798e+02	6.120473037732e-01	9.341855199167e-01
5.658378730307e-02	-1.205235647553e+02	6.315910444335e-01	9.317363671812e-01
5.671723963161e-02	-1.186789796310e+02	6.511347850923e-01	9.292872144459e-01
5.685069196016e-02	-1.168343945065e+02	6.706785257526e-01	9.268380617103e-01
5.698414428870e-02	-1.149898093822e+02	6.902222664114e-01	9.243889089750e-01
5.711759661725e-02	-1.138731909010e+02	7.122867535936e-01	9.238107150746e-01
5.725104894579e-02	-1.128547251492e+02	7.346911164444e-01	9.234847850900e-01
5.738450127434e-02	-1.118362593972e+02	7.570954792968e-01	9.231588551054e-01
5.751795360288e-02	-1.108177936454e+02	7.794998421476e-01	9.228329251208e-01
5.765140593143e-02	-1.097993278935e+02	8.019042050000e-01	9.225069951362e-01
5.778485825997e-02	-1.087808621416e+02	8.243085678508e-01	9.221810651516e-01
5.791831058852e-02	-1.077623963897e+02	8.467129307032e-01	9.218551351669e-01
5.805176291706e-02	-1.070643622713e+02	8.702268594017e-01	9.223527517024e-01
5.818521524561e-02	-1.068720158740e+02	8.954918443843e-01	9.241500444226e-01
5.831866757415e-02	-1.066796694767e+02	9.207568293649e-01	9.259473371427e-01
5.845211990270e-02	-1.064873230794e+02	9.460218143475e-01	9.277446298629e-01
5.858557223124e-02	-1.062949766821e+02	9.712867993281e-01	9.295419225830e-01
5.871902455979e-02	-1.061026302848e+02	9.965517843107e-01	9.313392153033e-01
5.885247688833e-02	-1.059102838875e+02	1.021816769291e+00	9.331365080234e-01
5.898592921688e-02	-1.057179374902e+02	1.047081754274e+00	9.349338007436e-01
5.911938154542e-02	-1.055255910997e+02	1.072346739270e+00	9.367310934811e-01
5.925283387397e-02	-1.053332447100e+02	1.097611724269e+00	9.385283862208e-01
5.938628620251e-02	-1.051408983204e+02	1.122876709267e+00	9.403256789604e-01
5.951973853106e-02	-1.049485519307e+02	1.148141694266e+00	9.421229717001e-01
5.965319085960e-02	-1.047562055411e+02	1.173406679264e+00	9.439202644397e-01
5.978664318815e-02	-1.045638591514e+02	1.198671664264e+00	9.457175571794e-01
5.992009551669e-02	-1.043715127617e+02	1.223936649261e+00	9.475148499190e-01
6.005354784524e-02	-1.047455675150e+02	1.250457139095e+00	9.507549543987e-01
6.018700017378e-02	-1.059648101645e+02	1.278851102351e+00	9.561480330284e-01
6.032045250233e-02	-1.071840528141e+02	1.307245065610e+00	9.615411116584e-01
6.045390483087e-02	-1.084032954636e+02	1.335639028867e+00	9.669341902880e-01
6.058735715942e-02	-1.096225381132e+02	1.364032992125e+00	9.723272689180e-01
6.072080948796e-02	-1.108417807627e+02	1.392426955382e+00	9.777203475476e-01
6.085426181651e-02	-1.120610234123e+02	1.420820918641e+00	9.831134261776e-01
6.098771414505e-02	-1.132802660618e+02	1.449214881897e+00	9.885065048073e-01
6.112116647360e-02	-1.144995087113e+02	1.477608845156e+00	9.938995834373e-01
6.125461880214e-02	-1.157187513608e+02	1.506002808413e+00	9.992926620669e-01
6.138807113069e-02	-1.169379940104e+02	1.534396771671e+00	1.004685740697e+00
6.152152345923e-02	-1.181572366599e+02	1.562790734928e+00	1.010078819326e+00
6.165497578778e-02	-1.193764793095e+02	1.591184698186e+00	1.015471897956e+00
6.178842811632e-02	-1.205957219590e+02	1.619578661443e+00	1.020864976586e+00
6.192188044487e-02	-1.218149646086e+02	1.647972624701e+00	1.026258055216e+00
6.205533277341e-02	-1.232522419500e+02	1.676123283825e+00	1.031759790860e+00
6.218878510196e-02	-1.249973436074e+02	1.703930442897e+00	1.037414929942e+00
6.232223743050e-02	-1.267424452648e+02	1.731737601966e+00	1.043070069023e+00
6.245568975905e-02	-1.284875469223e+02	1.759544761038e+00	1.048725208105e+00
6.258914208759e-02	-1.302326485797e+02	1.787351920108e+00	1.054380347187e+00
6.272259441614e-02	-1.319777502372e+02	1.815159079180e+00	1.060035486269e+00
6.285604674468e-02	-1.337228518945e+02	1.842966238249e+00	1.065690625350e+00
6.298949907323e-02	-1.354679535520e+02	1.870773397321e+00	1.071345764432e+00
6.312295140177e-02	-1.376975360832e+02	1.898039925916e+00	1.077242343281e+00
6.325640373032e-02	-1.399684967373e+02	1.925260280814e+00	1.083159542808e+00
6.338985605886e-02	-1.422394573911e+02	1.952480635709e+00	1.089076742336e+00
6.352330838741e-02	-1.445104180451e+02	1.979700990607e+00	1.094993941864e+00
6.365676071595e-02	-1.467813786989e+02	2.006921345503e+00	1.100911141391e+00
6.379021304450e-02	-1.490523393529e+02	2.034141700400e+00	1.106828340919e+00
6.392366537304e-02	-1.513233000068e+02	2.061362055296e+00	1.112745540446e+00
6.405711770159e-02	-1.535942606622e+02	2.088582410180e+00	1.118662739966e+00
6.419057003013e-02	-1.558652213193e+02	2.115802765045e+00	1.124579939477e+00
6.432402235868e-02	-1.581361819767e+02	2.143023119912e+00	1.130497138987e+00
6.445747468722e-02	-1.604071426338e+02	2.170243474777e+00	1.136414338498e+00
6.459092701577e-02	-1.626781032912e+02	2.197463829644e+00	1.142331538008e+00
6.472437934431e-02	-1.649490639483e+02	2.224684184509e+00	1.148248737518e+00
6.485783167286e-02	-1.672200246057e+02	2.251904539375e+00	1.154165937029e+00
6.499128400140e-02	-1.694909852628e+02	2.279124894240e+00	1.160083136539e+00
6.512473632995e-02	-1.723344147156e+02	2.301017128442e+00	1.163029173576e+00
6.525818865849e-02	-1.752178456435e+02	2.322537058179e+00	1.165767599501e+00
6.539164098704e-02	-1.781012765717e+02	2.344056987918e+00	1.168506025427e+00
6.552509331558e-02	-1.809847074996e+02	2.365576917655e+00	1.171244451353e+00
6.565854564413e-02	-1.838681384277e+02	2.387096847394e+00	1.173982877279e+00
6.579199797267e-02	-1.867515693556e+02	2.408616777132e+00	1.176721303205e+00
6.592545030122e-02	-1.896350002837e+02	2.430136706871e+00	1.179459729131e+00
6.605890262976e-02	-1.925184312116e+02	2.451656636608e+00	1.182198155057e+00
6.619235495831e-02	-1.954018621397e+02	2.473176566347e+00	1.184936580983e+00
6.632580728685e-02	-1.982852930676e+02	2.494696496084e+00	1.187675006908e+00
6.645925961539e-02	-2.011687239956e+02	2.516216425822e+00	1.190413432834e+00
6.659271194394e-02	-2.040521549237e+02	2.537736355561e+00	1.193151858760e+00
6.672616427248e-02	-2.069355858516e+02	2.559256285298e+00	1.195890284686e+00
6.685961660103e-02	-2.098190167797e+02	2.580776215037e+00	1.198628710612e+00
6.699306892957e-02	-2.127024477077e+02	2.602296144775e+00	1.201367136538e+00
6.712652125812e-02	-2.156516757291e+02	2.619649459133e+00	1.201518774849e+00
6.725997358666e-02	-2.186045082378e+02	2.636774518530e+00	1.201528704111e+00
6.739342591521e-02	-2.215573407467e+02	2.653899577929e+00	1.201538633372e+00
6.752687824375e-02	-2.245101732554e+02	2.671024637326e+00	1.201548562634e+00
6.766033057230e-02	-2.274630057644e+02	2.688149696724e+00	1.201558491896e+00
6.779378290084e-02	-2.304158382731e+02	2.705274756122e+00	1.201568421158e+00
6.792723522939e-02	-2.333686707820e+02	2.722399815520e+00	1.201578350420e+00
6.806068755793e-02	-2.363530637169e+02	2.737526304001e+00	1.200347493570e+00
6.819413988648e-02	-2.393752978051e+02	2.750256493155e+00	1.197628926227e+00
6.832759221502e-02	-2.423975318931e+02	2.762986682307e+00	1.194910358884e+00
6.846104454357e-02	-2.454197659814e+02	2.775716871461e+00	1.192191791541e+00
6.859449687211e-02	-2.484420000694e+02	2.788447060614e+00	1.189473224198e+00
6.872794920066e-02	-2.514642341576e+02	2.801177249768e+00	1.186754656855e+00
6.886140152920e-02	-2.544864682456e+02	2.813907438920e+00	1.184036089512e+00
6.899485385775e-02	-2.575087023339e+02	2.826637628074e+00	1.181317522169e+00
6.912830618629e-02	-2.605309364202e+02	2.839367817177e+00	1.178598954799e+00
6.926175851484e-02	-2.635531705067e+02	2.852098006280e+00	1.175880387428e+00
6.939521084338e-02	-2.665754045930e+02	2.864828195381e+00	1.173161820057e+00
6.952866317193e-02	-2.695976386795e+02	2.877558384484e+00	1.170443252686e+00
6.966211550047e-02	-2.726198727657e+02	2.890288573585e+00	1.167724685316e+00
6.979556782902e-02	-2.756421068522e+02	2.903018762688e+00	1.165006117945e+00
6.992902015756e-02	-2.786643409385e+02	2.915748951789e+00	1.162287550574e+00
7.006247248611e-02	-2.815352187724e+02	2.924046191245e+00	1.157172020872e+00
7.019592481465e-02	-2.842341290148e+02	2.927306812389e+00	1.149333116141e+00
7.032937714320e-02	-2.869330392574e+02	2.930567433534e+00	1.141494211410e+00
7.046282947174e-02	-2.896319494999e+02	2.933828054678e+00	1.133655306680e+00
7.059628180029e-02	-2.923308597425e+02	2.937088675823e+00	1.125816401949e+00
7.072973412883e-02	-2.950297699849e+02	2.940349296967e+00	1.117977497219e+00
7.086318645738e-02	-2.977286802275e+02	2.943609918112e+00	1.110138592488e+00
7.099663878592e-02	-3.004275904699e+02	2.946870539256e+00	1.102299687757e+00
7.113009111447e-02	-3.031265007125e+02	2.950131160401e+00	1.094460783026e+00
7.126354344301e-02	-3.058254109549e+02	2.953391781546e+00	1.086621878296e+00
7.139699577156e-02	-3.085243211975e+02	2.956652402690e+00	1.078782973565e+00
7.153044810010e-02	-3.112232314400e+02	2.959913023835e+00	1.070944068834e+00
7.166390042865e-02	-3.139221416826e+02	2.963173644980e+00	1.063105164103e+00
7.179735275719e-02	-3.166210519250e+02	2.966434266124e+00	1.055266259373e+00
7.193080508574e-02	-3.193199621676e+02	2.969694887269e+00	1.047427354642e+00
7.206425741428e-02	-3.218428808943e+02	2.971051554509e+00	1.039002539864e+00
7.219770974283e-02	-3.241762850264e+02	2.970357969203e+00	1.029946794072e+00
7.233116207137e-02	-3.265096891582e+02	2.969664383898e+00	1.020891048281e+00
7.246461439992e-02	-3.288430932902e+02	2.968970798592e+00	1.011835302489e+00
7.259806672846e-02	-3.311764974220e+02	2.968277213287e+00	1.002779556698e+00
7.273151905701e-02	-3.335099015541e+02	2.967583627981e+00	9.937238109062e-01
7.286497138555e-02	-3.358433056859e+02	2.966890042676e+00	9.846680651151e-01
7.299842371410e-02	-3.381767098179e+02	2.966196457370e+00	9.756123193233e-01
7.313187604264e-02	-3.401489250600e+02	2.961595371216e+00	9.653541053407e-01
7.326532837119e-02	-3.421168230894e+02	2.956947579546e+00	9.550815185144e-01
7.339878069973e-02	-3.440847211186e+02	2.952299787876e+00	9.448089316889e-01
7.353223302828e-02	-3.460526191479e+02	2.947651996206e+00	9.345363448626e-01
7.366568535682e-02	-3.480205171771e+02	2.943004204536e+00	9.242637580370e-01
7.379913768537e-02	-3.499884152064e+02	2.938356412866e+00	9.139911712107e-01
7.393259001391e-02	-3.519563132356e+02	2.933708621196e+00	9.037185843851e-01
7.406604234246e-02	-3.539242112622e+02	2.929060829512e+00	8.934459975618e-01
7.419949467100e-02	-3.558921092857e+02	2.924413037814e+00	8.831734107423e-01
7.433294699955e-02	-3.578600073093e+02	2.919765246116e+00	8.729008239221e-01
7.446639932809e-02	-3.598279053329e+02	2.915117454418e+00	8.626282371026e-01
7.459985165664e-02	-3.617958033565e+02	2.910469662720e+00	8.523556502823e-01
7.473330398518e-02	-3.637637013800e+02	2.905821871022e+00	8.420830634628e-01
7.486675631373e-02	-3.657315994037e+02	2.901174079323e+00	8.318104766426e-01
7.500020864227e-02	-3.676978588263e+02	2.896518097787e+00	8.215396352553e-01
7.513366097082e-02	-3.686176705005e+02	2.886631899852e+00	8.123834664492e-01
7.526711329936e-02	-3.695374821747e+02	2.876745701919e+00	8.032272976438e-01
7.540056562791e-02	-3.704572938490e+02	2.866859503984e+00	7.940711288377e-01
7.553401795645e-02	-3.713771055232e+02	2.856973306050e+00	7.849149600324e-01
7.566747028500e-02	-3.722969171975e+02	2.847087108115e+00	7.757587912263e-01
7.580092261354e-02	-3.732167288717e+02	2.837200910182e+00	7.666026224209e-01
7.593437494209e-02	-3.741365405460e+02	2.827314712247e+00	7.574464536148e-01
7.606782727063e-02	-3.750563522202e+02	2.817428514313e+00	7.482902848094e-01
7.620127959918e-02	-3.759761638944e+02	2.807542316379e+00	7.391341160034e-01
7.633473192772e-02	-3.768959755686e+02	2.797656118445e+00	7.299779471980e-01
7.646818425627e-02	-3.778157872429e+02	2.787769920510e+00	7.208217783919e-01
7.660163658481e-02	-3.787355989171e+02	2.777883722576e+00	7.116656095865e-01
7.673508891336e-02	-3.796554105913e+02	2.767997524642e+00	7.025094407805e-01
7.686854124190e-02	-3.805752222655e+02	2.758111326708e+00	6.933532719751e-01
7.700199357045e-02	-3.814857120146e+02	2.748203561827e+00	6.842247252332e-01
7.713544589899e-02	-3.817815012899e+02	2.736873643088e+00	6.769176151285e-01
7.726889822754e-02	-3.820772905651e+02	2.725543724347e+00	6.696105050233e-01
7.740235055608e-02	-3.823730798404e+02	2.714213805608e+00	6.623033949186e-01
7.753580288463e-02	-3.826688691156e+02	2.702883886867e+00	6.549962848134e-01
7.766925521317e-02	-3.829646583908e+02	2.691553968128e+00	6.476891747087e-01
7.780270754172e-02	-3.832604476661e+02	2.680224049387e+00	6.403820646035e-01
7.793615987026e-02	-3.835562369413e+02	2.668894130648e+00	6.330749544988e-01
7.806961219881e-02	-3.835265199415e+02	2.656811129674e+00	6.267323613901e-01
