# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
1.289000000000000e+00	5.290783236599000e-04	3.209763839149000e-02	1.264444837495000e-03
1.290000000000000e+00	-9.863791845315000e-05	3.210016773725000e-02	1.268090588088000e-03
1.291000000000000e+00	-7.239703456322000e-04	3.199766316711000e-02	1.263496441995000e-03
1.292000000000000e+00	-1.349302772811000e-03	3.189515859698000e-02	1.258902295901000e-03
1.293000000000000e+00	-1.791145027571000e-03	3.174170681395000e-02	1.251405228477000e-03
1.294000000000000e+00	-2.049497113891000e-03	3.153730781913000e-02	1.241005239784000e-03
1.295000000000000e+00	-2.307849197416000e-03	3.133290882379000e-02	1.230605251090000e-03
1.296000000000000e+00	-2.050582725285000e-03	3.103389535735000e-02	1.220219073933000e-03
1.297000000000000e+00	-1.793316253153000e-03	3.073488189091000e-02	1.209832896776000e-03
1.298000000000000e+00	-1.354928449137000e-03	3.039255834408000e-02	1.202348672181000e-03
1.299000000000000e+00	-7.354193171624000e-04	3.000692471782000e-02	1.197766400086000e-03
1.300000000000000e+00	-1.159101852008000e-04	2.962129109112000e-02	1.193184128035000e-03
1.301000000000000e+00	5.012959246387000e-04	2.915434444251000e-02	1.196781553368000e-03
1.302000000000000e+00	1.118502034478000e-03	2.868739779390000e-02	1.200378978700000e-03
1.303000000000000e+00	1.553674808245000e-03	2.818040550838000e-02	1.206859149154000e-03
1.304000000000000e+00	1.806814249888000e-03	2.763336758680000e-02	1.216222064665000e-03
1.305000000000000e+00	2.059953688757000e-03	2.708632966478000e-02	1.225584980176000e-03
1.306000000000000e+00	1.801547570539000e-03	2.645773861057000e-02	1.234939023654000e-03
1.307000000000000e+00	1.543141452320000e-03	2.582914755637000e-02	1.244293067131000e-03
1.308000000000000e+00	1.105071256653000e-03	2.515938484123000e-02	1.250769755827000e-03
1.309000000000000e+00	4.873369874340000e-04	2.444845046605000e-02	1.254369089805000e-03
1.310000000000000e+00	-1.303972817724000e-04	2.373751609044000e-02	1.257968423738000e-03
1.311000000000000e+00	-7.456772357397000e-04	2.294744031303000e-02	1.253454646005000e-03
1.312000000000000e+00	-1.360957189707000e-03	2.215736453561000e-02	1.248940868272000e-03
1.313000000000000e+00	-1.795490794221000e-03	2.133197623771000e-02	1.241567845043000e-03
1.314000000000000e+00	-2.049278053200000e-03	2.047127542010000e-02	1.231335576379000e-03
1.315000000000000e+00	-2.303065309426000e-03	1.961057460217000e-02	1.221103307715000e-03
1.316000000000000e+00	-2.048962721609000e-03	1.869161344439000e-02	1.210881778572000e-03
1.317000000000000e+00	-1.794860133792000e-03	1.777265228661000e-02	1.200660249429000e-03
1.318000000000000e+00	-1.362324791450000e-03	1.683096036302000e-02	1.193294776180000e-03
1.319000000000000e+00	-7.513566984520000e-04	1.586653767414000e-02	1.188785358761000e-03
1.320000000000000e+00	-1.403886054655000e-04	1.490211498506000e-02	1.184275941387000e-03
1.321000000000000e+00	4.684264051264000e-04	1.390207501413000e-02	1.187818906979000e-03
1.322000000000000e+00	1.077241415718000e-03	1.290203504321000e-02	1.191361872571000e-03
1.323000000000000e+00	1.506819126010000e-03	1.188692426301000e-02	1.197742931685000e-03
1.324000000000000e+00	1.757159539888000e-03	1.085674267387000e-02	1.206962084261000e-03
1.325000000000000e+00	2.007499951035000e-03	9.826561084580000e-03	1.216181236836000e-03
1.326000000000000e+00	1.754058668226000e-03	8.768690903925999e-03	1.225391294039000e-03
1.327000000000000e+00	1.500617385418000e-03	7.710820723271000e-03	1.234601351241000e-03
1.328000000000000e+00	1.070219445148000e-03	6.640457968096000e-03	1.240978066030000e-03
1.329000000000000e+00	4.628648512544000e-04	5.557602638670000e-03	1.244521438467000e-03
1.330000000000000e+00	-1.444897426265000e-04	4.474747309142000e-03	1.248064810860000e-03
1.331000000000000e+00	-7.494446830161000e-04	3.373103126133000e-03	1.243619558898000e-03
1.332000000000000e+00	-1.354399623406000e-03	2.271458943124000e-03	1.239174306937000e-03
1.333000000000000e+00	-1.781323570584000e-03	1.165904088755000e-03	1.231914180020000e-03
1.334000000000000e+00	-2.030216528411000e-03	5.643856311078000e-05	1.221839178208000e-03
1.335000000000000e+00	-2.279109483526000e-03	-1.053026962498000e-03	1.211764176397000e-03
1.336000000000000e+00	-2.027688426695000e-03	-2.156039402671000e-03	1.201702372715000e-03
1.337000000000000e+00	-1.776267369864000e-03	-3.259051842844000e-03	1.191640569033000e-03
1.338000000000000e+00	-1.349043961127000e-03	-4.351736826135000e-03	1.184393008704000e-03
1.339000000000000e+00	-7.460182042951000e-04	-5.434094352767000e-03	1.179959691669000e-03
1.340000000000000e+00	-1.429924474743000e-04	-6.516451879229000e-03	1.175526374677000e-03
1.341000000000000e+00	4.580108065653000e-04	-7.567376011892000e-03	1.179025904006000e-03
1.342000000000000e+00	1.059014060605000e-03	-8.618300144555001e-03	1.182525433335000e-03
1.343000000000000e+00	1.483493550745000e-03	-9.650530955252999e-03	1.188820480609000e-03
1.344000000000000e+00	1.731449280813000e-03	-1.066406844439000e-02	1.197911045768000e-03
1.345000000000000e+00	1.979405008192000e-03	-1.167760593331000e-02	1.207001610927000e-03
1.346000000000000e+00	1.731112033874000e-03	-1.265130778471000e-02	1.216081487683000e-03
1.347000000000000e+00	1.482819059556000e-03	-1.362500963611000e-02	1.225161364439000e-03
1.348000000000000e+00	1.060186476936000e-03	-1.457770941268000e-02	1.231448667433000e-03
1.349000000000000e+00	4.632142897955000e-04	-1.550940711488000e-02	1.234943396725000e-03
1.350000000000000e+00	-1.337578973331000e-04	-1.644110481682000e-02	1.238438125974000e-03
1.351000000000000e+00	-7.284374348868000e-04	-1.732571221507000e-02	1.234059671920000e-03
1.352000000000000e+00	-1.323116972441000e-03	-1.821031961333000e-02	1.229681217866000e-03
1.353000000000000e+00	-1.742447335356000e-03	-1.906674619302000e-02	1.222528221199000e-03
1.354000000000000e+00	-1.986428527437000e-03	-1.989499195477000e-02	1.212600681979000e-03
1.355000000000000e+00	-2.230409716845000e-03	-2.072323771614000e-02	1.202673142760000e-03
1.356000000000000e+00	-1.981557776603000e-03	-2.148309590038000e-02	1.192757042711000e-03
1.357000000000000e+00	-1.732705836360000e-03	-2.224295408462000e-02	1.182840942662000e-03
1.358000000000000e+00	-1.310679576684000e-03	-2.296288518538000e-02	1.175697613641000e-03
1.359000000000000e+00	-7.154790013292000e-04	-2.364288920354000e-02	1.171327055587000e-03
1.360000000000000e+00	-1.202784259857000e-04	-2.432289322123000e-02	1.166956497575000e-03
1.361000000000000e+00	4.728738858685000e-04	-2.491541817355000e-02	1.170403786968000e-03
1.362000000000000e+00	1.066026197723000e-03	-2.550794312587000e-02	1.173851076361000e-03
1.363000000000000e+00	1.485221343812000e-03	-2.605551636407000e-02	1.180054336724000e-03
1.364000000000000e+00	1.730459327908000e-03	-2.655813788912000e-02	1.189013567999000e-03
1.365000000000000e+00	1.975697309353000e-03	-2.706075941370000e-02	1.197972799274000e-03
1.366000000000000e+00	1.731898014673000e-03	-2.747492613788000e-02	1.206924980933000e-03
1.367000000000000e+00	1.488098719992000e-03	-2.788909286207000e-02	1.215877162592000e-03
1.368000000000000e+00	1.072470465601000e-03	-2.826008988229000e-02	1.222079098132000e-03
1.369000000000000e+00	4.850132552244000e-04	-2.858791719948000e-02	1.225530787613000e-03
1.370000000000000e+00	-1.024439551404000e-04	-2.891574451620000e-02	1.228982477052000e-03
1.371000000000000e+00	-6.877336517035000e-04	-2.915682987067000e-02	1.224677493946000e-03
1.372000000000000e+00	-1.273023348267000e-03	-2.939791522514000e-02	1.220372510840000e-03
1.373000000000000e+00	-1.685564769749000e-03	-2.959352648084000e-02	1.213333277414000e-03
1.374000000000000e+00	-1.925357919897000e-03	-2.974366363877000e-02	1.203559793727000e-03
1.375000000000000e+00	-2.165151067413000e-03	-2.989380079616000e-02	1.193786310041000e-03
1.376000000000000e+00	-1.919359302201000e-03	-2.994635015282000e-02	1.184022098635000e-03
1.377000000000000e+00	-1.673567536990000e-03	-2.999889950947000e-02	1.174257887230000e-03
1.378000000000000e+00	-1.257149961601000e-03	-2.999973064307000e-02	1.167224644474000e-03
1.379000000000000e+00	-6.701065797338000e-04	-2.994884355473000e-02	1.162922370306000e-03
1.380000000000000e+00	-8.306319787776000e-05	-2.989795646583000e-02	1.158620096181000e-03
1.381000000000000e+00	5.018903760479000e-04	-2.974176708530000e-02	1.162019091765000e-03
1.382000000000000e+00	1.086843949974000e-03	-2.958557770477000e-02	1.165418087349000e-03
1.383000000000000e+00	1.500309428017000e-03	-2.937844327082000e-02	1.171531882414000e-03
1.384000000000000e+00	1.742286813896000e-03	-2.912036378455000e-02	1.180360476902000e-03
1.385000000000000e+00	1.984264197161000e-03	-2.886228429777000e-02	1.189189071391000e-03
1.386000000000000e+00	1.744132620281000e-03	-2.850965169955000e-02	1.198009353385000e-03
1.387000000000000e+00	1.504001043401000e-03	-2.815701910133000e-02	1.206829635379000e-03
1.388000000000000e+00	1.094432103430000e-03	-2.776113797760000e-02	1.212939339277000e-03
1.389000000000000e+00	5.154258040406000e-04	-2.732200832930000e-02	1.216338465138000e-03
1.390000000000000e+00	-6.358049533789001e-05	-2.688287868056000e-02	1.219737590958000e-03
1.391000000000000e+00	-6.406373006666000e-04	-2.636284166690000e-02	1.215492941130000e-03
1.392000000000000e+00	-1.217694105995000e-03	-2.584280465324000e-02	1.211248291303000e-03
1.393000000000000e+00	-1.624569986304000e-03	-2.528321843837000e-02	1.204309731981000e-03
1.394000000000000e+00	-1.861264945282000e-03	-2.468408302315000e-02	1.194677263223000e-03
1.395000000000000e+00	-2.097959901667000e-03	-2.408494760750000e-02	1.185044794464000e-03
1.396000000000000e+00	-1.856163206033000e-03	-2.340604559861000e-02	1.175423981244000e-03
1.397000000000000e+00	-1.614366510398000e-03	-2.272714358971000e-02	1.165803168024000e-03
1.398000000000000e+00	-1.204426357738000e-03	-2.200835146083000e-02	1.158875451400000e-03
1.399000000000000e+00	-6.263427516973000e-04	-2.124966921284000e-02	1.154640831314000e-03
1.400000000000000e+00	-4.825914566831000e-05	-2.049098696443000e-02	1.150406211269000e-03
1.401000000000000e+00	5.277222397893000e-04	-1.965626630161000e-02	1.153764737140000e-03
1.402000000000000e+00	1.103703625247000e-03	-1.882154563879000e-02	1.157123263010000e-03
1.403000000000000e+00	1.510627332229000e-03	-1.795317090869000e-02	1.163158365777000e-03
1.404000000000000e+00	1.748493364401000e-03	-1.705114211204000e-02	1.171870045382000e-03
1.405000000000000e+00	1.986359393996000e-03	-1.614911331509000e-02	1.180581724988000e-03
1.406000000000000e+00	1.748933873467000e-03	-1.519211908259000e-02	1.189285000657000e-03
1.407000000000000e+00	1.511508352938000e-03	-1.423512485009000e-02	1.197988276326000e-03
1.408000000000000e+00	1.107015320479000e-03	-1.325702522206000e-02	1.204018747439000e-03
1.409000000000000e+00	5.354547797145000e-04	-1.225782019898000e-02	1.207376414054000e-03
1.410000000000000e+00	-3.610576104038000e-05	-1.125861517571000e-02	1.210734080628000e-03
1.411000000000000e+00	-6.058468054096000e-04	-1.022718738138000e-02	1.206553841856000e-03
1.412000000000000e+00	-1.175587849779000e-03	-9.195759587050999e-03	1.202373603085000e-03
1.413000000000000e+00	-1.577613347601000e-03	-8.151165252298000e-03	1.195536054955000e-03
1.414000000000000e+00	-1.811923302514000e-03	-7.093404377407000e-03	1.186041197525000e-03
1.415000000000000e+00	-2.046233254870000e-03	-6.035643502390000e-03	1.176546340095000e-03
1.416000000000000e+00	-1.808914651362000e-03	-4.954592965918000e-03	1.167060114657000e-03
1.417000000000000e+00	-1.571596047854000e-03	-3.873542429447000e-03	1.157573889220000e-03
1.418000000000000e+00	-1.168544479561000e-03	-2.782474582472000e-03	1.150741841417000e-03
1.419000000000000e+00	-5.997599500758000e-04	-1.681389425209000e-03	1.146563971192000e-03
1.420000000000000e+00	-3.097542060232000e-05	-5.803042678722000e-04	1.142386101007000e-03
1.421000000000000e+00	5.356829312256000e-04	5.343173417495000e-04	1.145694156825000e-03
1.422000000000000e+00	1.102341283054000e-03	1.648938951371000e-03	1.149002212644000e-03
1.423000000000000e+00	1.502298021416000e-03	2.764861170454000e-03	1.154949915194000e-03
1.424000000000000e+00	1.735553149928000e-03	3.882083998969000e-03	1.163537264420000e-03
1.425000000000000e+00	1.968808275900000e-03	4.999306827423000e-03	1.172124613646000e-03
1.426000000000000e+00	1.733402068992000e-03	6.105133099745000e-03	1.180706370210000e-03
1.427000000000000e+00	1.497995862085000e-03	7.210959372068000e-03	1.189288126773000e-03
1.428000000000000e+00	1.097842351065000e-03	8.304142074198001e-03	1.195236136525000e-03
1.429000000000000e+00	5.329415395053000e-04	9.384681206411999e-03	1.198550399521000e-03
1.430000000000000e+00	-3.195927204460000e-05	1.046522033843000e-02	1.201864662476000e-03
1.431000000000000e+00	-5.950972367834000e-04	1.150983361173000e-02	1.197749313713000e-03
1.432000000000000e+00	-1.158235201522000e-03	1.255444688504000e-02	1.193633964950000e-03
1.433000000000000e+00	-1.556001693351000e-03	1.357806382887000e-02	1.186899307357000e-03
1.434000000000000e+00	-1.788396715855000e-03	1.458068444370000e-02	1.177545340990000e-03
1.435000000000000e+00	-2.020791735838000e-03	1.558330505828000e-02	1.168191374623000e-03
1.436000000000000e+00	-1.788098196291000e-03	1.654120658190000e-02	1.158846297616000e-03
1.437000000000000e+00	-1.555404656745000e-03	1.749910810551000e-02	1.149501220609000e-03
1.438000000000000e+00	-1.159249060047000e-03	1.843344877787000e-02	1.142772897139000e-03
1.439000000000000e+00	-5.996314097436000e-04	1.934422859949000e-02	1.138661327151000e-03
1.440000000000000e+00	-4.001375945079000e-05	2.025500842083000e-02	1.134549757203000e-03
1.441000000000000e+00	5.175968488973001e-04	2.111359264448000e-02	1.137818143856000e-03
1.442000000000000e+00	1.075207457245000e-03	2.197217686812000e-02	1.141086530510000e-03
1.443000000000000e+00	1.468469793310000e-03	2.280019689079000e-02	1.146956719719000e-03
1.444000000000000e+00	1.697383860654000e-03	2.359765271315000e-02	1.155428711430000e-03
1.445000000000000e+00	1.926297925493000e-03	2.439510853511000e-02	1.163900703140000e-03
1.446000000000000e+00	1.693094872015000e-03	2.511998519800000e-02	1.172364699482000e-03
1.447000000000000e+00	1.459891818537000e-03	2.584486186089000e-02	1.180828695825000e-03
1.448000000000000e+00	1.064230291943000e-03	2.652801830971000e-02	1.186694309025000e-03
1.449000000000000e+00	5.061102957561000e-04	2.716945454536000e-02	1.189961539137000e-03
1.450000000000000e+00	-5.200970042117000e-05	2.781089078052000e-02	1.193228769210000e-03
1.451000000000000e+00	-6.083860854820000e-04	2.836169401122000e-02	1.189167548614000e-03
1.452000000000000e+00	-1.164762470543000e-03	2.891249724192000e-02	1.185106328018000e-03
1.453000000000000e+00	-1.558039521866000e-03	2.941686020773000e-02	1.178461683705000e-03
1.454000000000000e+00	-1.788217242987000e-03	2.987478290967000e-02	1.169233615730000e-03
1.455000000000000e+00	-2.018394961622000e-03	3.033270561111000e-02	1.160005547755000e-03
1.456000000000000e+00	-1.789837918638000e-03	3.069920180732000e-02	1.150786953346000e-03
1.457000000000000e+00	-1.561280875653000e-03	3.106569800353000e-02	1.141568358937000e-03
1.458000000000000e+00	-1.171464293079000e-03	3.138755503149000e-02	1.134931478406000e-03
1.459000000000000e+00	-6.203881744124000e-04	3.166477289216000e-02	1.130876311696000e-03
1.460000000000000e+00	-6.931205575583000e-05	3.194199075235000e-02	1.126821145026000e-03
1.461000000000000e+00	4.799030022807000e-04	3.212978301788000e-02	1.130047346908000e-03
1.462000000000000e+00	1.029118060317000e-03	3.231757528341000e-02	1.133273548791000e-03
1.463000000000000e+00	1.416301626577000e-03	3.245882850327000e-02	1.139067365318000e-03
1.464000000000000e+00	1.641453704573000e-03	3.255354267845000e-02	1.147428796435000e-03
1.465000000000000e+00	1.866605780100000e-03	3.264825685310000e-02	1.155790227552000e-03
1.466000000000000e+00	1.636088289096000e-03	3.264401702237000e-02	1.164146177830000e-03
1.467000000000000e+00	1.405570798092000e-03	3.263977719163000e-02	1.172502128107000e-03
1.468000000000000e+00	1.014872453017000e-03	3.258352191362000e-02	1.178295797025000e-03
1.469000000000000e+00	4.639932573428000e-04	3.247525118947000e-02	1.181527184640000e-03
1.470000000000000e+00	-8.688593832104000e-05	3.236698046474000e-02	1.184758572215000e-03
1.471000000000000e+00	-6.359293391949000e-04	3.215339432758000e-02	1.180761143158000e-03
1.472000000000000e+00	-1.184972740069000e-03	3.193980819042000e-02	1.176763714101000e-03
1.473000000000000e+00	-1.573074918966000e-03	3.167542528909000e-02	1.170217169259000e-03
1.474000000000000e+00	-1.800235879376000e-03	3.136024562467000e-02	1.161121508689000e-03
1.475000000000000e+00	-2.027396837332000e-03	3.104506595974000e-02	1.152025848118000e-03
1.476000000000000e+00	-1.801920695092000e-03	3.063574850239000e-02	1.142936868708000e-03
1.477000000000000e+00	-1.576444552853000e-03	3.022643104504000e-02	1.133847889297000e-03
1.478000000000000e+00	-1.191825698785000e-03	2.977413274102000e-02	1.127304142069000e-03
1.479000000000000e+00	-6.480641363405000e-04	2.927885359126000e-02	1.123305626970000e-03
1.480000000000000e+00	-1.043025739051000e-04	2.878357444106000e-02	1.119307111909000e-03
1.481000000000000e+00	4.377553184659000e-04	2.820823335752000e-02	1.122488874338000e-03
1.482000000000000e+00	9.798132108367000e-04	2.763289227399000e-02	1.125670636766000e-03
1.483000000000000e+00	1.362084002016000e-03	2.701871123510000e-02	1.131384526166000e-03
1.484000000000000e+00	1.584567695470000e-03	2.636569024170000e-02	1.139630542482000e-03
1.485000000000000e+00	1.807051386487000e-03	2.571266924787000e-02	1.147876558798000e-03
