# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
7.525505101020203824e+01	1.969334541895432888e+00
7.529505901180235128e+01	1.970119951697327787e+00
7.533506701340269274e+01	1.970904964784797819e+00
7.537507501500299156e+01	1.971689580999907321e+00
7.541508301660330460e+01	1.972473800184803228e+00
7.545509101820364606e+01	1.973257622181711746e+00
7.549509901980395910e+01	1.974041046832939239e+00
7.553510702140427213e+01	1.974824073980872452e+00
7.557511502300461359e+01	1.975606703467979841e+00
7.561512302460492663e+01	1.976388935136806246e+00
7.565513102620523966e+01	1.977170768829980219e+00
7.569513902780555270e+01	1.977952204390210023e+00
7.573514702940587995e+01	1.978733241660283193e+00
7.577515503100619298e+01	1.979513880483068311e+00
7.581516303260652023e+01	1.980294120701515670e+00
7.585517103420684748e+01	1.981073962158653279e+00
7.589517903580716052e+01	1.981853404697591525e+00
7.593518703740748776e+01	1.982632448161522509e+00
7.597519503900778659e+01	1.983411092393714270e+00
7.601520304060811384e+01	1.984189337237520556e+00
7.605521104220844109e+01	1.984967182536373276e+00
7.609521904380875412e+01	1.985744628133785161e+00
7.613522704540909558e+01	1.986521673873349769e+00
7.617523504700940862e+01	1.987298319598741481e+00
7.621524304860972165e+01	1.988074565153715056e+00
7.625525105021004890e+01	1.988850410382106970e+00
7.629525905181036194e+01	1.989625855127832743e+00
7.633526705341067498e+01	1.990400899234891163e+00
7.637527505501101643e+01	1.991175542547360067e+00
7.641528305661132947e+01	1.991949784909397669e+00
7.645529105821164251e+01	1.992723626165245010e+00
7.649529905981196976e+01	1.993497066159224174e+00
7.653530706141228279e+01	1.994270104735735183e+00
7.657531506301259583e+01	1.995042741739262215e+00
7.661532306461292308e+01	1.995814977014370051e+00
7.665533106621325032e+01	1.996586810405703183e+00
7.669533906781356336e+01	1.997358241757987596e+00
7.673534706941389061e+01	1.998129270916031874e+00
7.677535507101420365e+01	1.998899897724723873e+00
7.681536307261451668e+01	1.999670122029034269e+00
7.685537107421484393e+01	2.000439943674014120e+00
7.689537907581515697e+01	2.001209362504794864e+00
7.693538707741548421e+01	2.001978378366591205e+00
7.697539507901581146e+01	2.002746991104698893e+00
7.701540308061612450e+01	2.003515200564492726e+00
7.705541108221645175e+01	2.004283006591430993e+00
7.709541908381676478e+01	2.005050409031054581e+00
7.713542708541707782e+01	2.005817407728982538e+00
7.717543508701739086e+01	2.006584002530916955e+00
7.721544308861773231e+01	2.007350193282643414e+00
7.725545109021804535e+01	2.008115979830025211e+00
7.729545909181835839e+01	2.008881362019010908e+00
7.733546709341869985e+01	2.009646339695628114e+00
7.737547509501899867e+01	2.010410912705986597e+00
7.741548309661931171e+01	2.011175080896279610e+00
7.745549109821965317e+01	2.011938844112779901e+00
7.749549909981996620e+01	2.012702202201842372e+00
7.753550710142027924e+01	2.013465155009904528e+00
7.757551510302062070e+01	2.014227702383486029e+00
7.761552310462093374e+01	2.014989844169186473e+00
7.765553110622124677e+01	2.015751580213688499e+00
7.769553910782155981e+01	2.016512910363757349e+00
7.773554710942188706e+01	2.017273834466238647e+00
7.777555511102220009e+01	2.018034352368061501e+00
7.781556311262252734e+01	2.018794463916236737e+00
7.785557111422285459e+01	2.019554168957854223e+00
7.789557911582316763e+01	2.020313467340090874e+00
7.793558711742349487e+01	2.021072358910203537e+00
7.797559511902379370e+01	2.021830843515528109e+00
7.801560312062412095e+01	2.022588921003488416e+00
7.805561112222444820e+01	2.023346591221585111e+00
7.809561912382476123e+01	2.024103854017404114e+00
7.813562712542508848e+01	2.024860709238613943e+00
7.817563512702541573e+01	2.025617156732962609e+00
7.821564312862572876e+01	2.026373196348282502e+00
7.825565113022604180e+01	2.027128827932488164e+00
7.829565913182636905e+01	2.027884051333576299e+00
7.833566713342668208e+01	2.028638866399625762e+00
7.837567513502699512e+01	2.029393272978798013e+00
7.841568313662733658e+01	2.030147270919337554e+00
7.845569113822764962e+01	2.030900860069569269e+00
7.849569913982796265e+01	2.031654040277903306e+00
7.853570714142828990e+01	2.032406811392831081e+00
7.857571514302860294e+01	2.033159173262926167e+00
7.861572314462891597e+01	2.033911125736844294e+00
7.865573114622925743e+01	2.034662668663326901e+00
7.869573914782957047e+01	2.035413801891194030e+00
7.873574714942988351e+01	2.036164525269351433e+00
7.877575515103022497e+01	2.036914838646785686e+00
7.881576315263052379e+01	2.037664741872567298e+00
7.885577115423083683e+01	2.038414234795848490e+00
7.889577915583116408e+01	2.039163317265865416e+00
7.893578715743149132e+01	2.039911989131936387e+00
7.897579515903180436e+01	2.040660250243463203e+00
7.901580316063213161e+01	2.041408100449929819e+00
7.905581116223245886e+01	2.042155539600904124e+00
7.909581916383275768e+01	2.042902567546035275e+00
7.913582716543308493e+01	2.043649184135057695e+00
7.917583516703339797e+01	2.044395389217786185e+00
7.921584316863372521e+01	2.045141182644121258e+00
7.925585117023405246e+01	2.045886564264045138e+00
7.929585917183436550e+01	2.046631533927622648e+00
7.933586717343469275e+01	2.047376091485002991e+00
7.937587517503500578e+01	2.048120236786418413e+00
7.941588317663531882e+01	2.048863969682182429e+00
7.945589117823564607e+01	2.049607290022695150e+00
7.949589917983597331e+01	2.050350197658437512e+00
7.953590718143628635e+01	2.051092692439973497e+00
7.957591518303659939e+01	2.051834774217952351e+00
7.961592318463694085e+01	2.052576442843105475e+00
7.965593118623725388e+01	2.053317698166247762e+00
7.969593918783755271e+01	2.054058540038276703e+00
7.973594718943789417e+01	2.054798968310175944e+00
7.977595519103820720e+01	2.055538982833009065e+00
7.981596319263852024e+01	2.056278583457925357e+00
7.985597119423886170e+01	2.057017770036158044e+00
7.989597919583917474e+01	2.057756542419022061e+00
7.993598719743948777e+01	2.058494900457916721e+00
7.997599519903981502e+01	2.059232844004326157e+00
8.001600320064012806e+01	2.059970372909816216e+00
8.005601120224044109e+01	2.060707487026038454e+00
8.009601920384076834e+01	2.061444186204726137e+00
8.013602720544109559e+01	2.062180470297698687e+00
8.017603520704140863e+01	2.062916339156855461e+00
8.021604320864173587e+01	2.063651792634184190e+00
8.025605121024204891e+01	2.064386830581752985e+00
8.029605921184236195e+01	2.065121452851716111e+00
8.033606721344268919e+01	2.065855659296310431e+00
8.037607521504300223e+01	2.066589449767856301e+00
8.041608321664332948e+01	2.067322824118759339e+00
8.045609121824365673e+01	2.068055782201509540e+00
8.049609921984396976e+01	2.068788323868678170e+00
8.053610722144428280e+01	2.069520448972923532e+00
8.057611522304461005e+01	2.070252157366987422e+00
8.061612322464492308e+01	2.070983448903692903e+00
8.065613122624525033e+01	2.071714323435951854e+00
8.069613922784557758e+01	2.072444780816756982e+00
8.073614722944589062e+01	2.073174820899185367e+00
8.077615523104620365e+01	2.073904443536399800e+00
8.081616323264653090e+01	2.074633648581647005e+00
8.085617123424684394e+01	2.075362435888256751e+00
8.089617923584715697e+01	2.076090805309644072e+00
8.093618723744749843e+01	2.076818756699308821e+00
8.097619523904781147e+01	2.077546289910833899e+00
8.101620324064812451e+01	2.078273404797887913e+00
8.105621124224846596e+01	2.079000101214222962e+00
8.109621924384876479e+01	2.079726379013675963e+00
8.113622724544907783e+01	2.080452238050168212e+00
8.117623524704941929e+01	2.081177678177706714e+00
8.121624324864973232e+01	2.081902699250379740e+00
8.125625125025004536e+01	2.082627301122364383e+00
8.129625925185037261e+01	2.083351483647919888e+00
8.133626725345069985e+01	2.084075246681389881e+00
8.137627525505101289e+01	2.084798590077204139e+00
8.141628325665132593e+01	2.085521513689876372e+00
8.145629125825165318e+01	2.086244017374003779e+00
8.149629925985196621e+01	2.086966100984271044e+00
8.153630726145229346e+01	2.087687764375445454e+00
8.157631526305260650e+01	2.088409007402379558e+00
8.161632326465293374e+01	2.089129829920011616e+00
8.165633126625326099e+01	2.089850231783363821e+00
8.169633926785355982e+01	2.090570212847543186e+00
8.173634726945388707e+01	2.091289772967742433e+00
8.177635527105421431e+01	2.092008911999239107e+00
8.181636327265452735e+01	2.092727629797395128e+00
8.185637127425485460e+01	2.093445926217656794e+00
8.189637927585518185e+01	2.094163801115559220e+00
8.193638727745549488e+01	2.094881254346717014e+00
8.197639527905579371e+01	2.095598285766834046e+00
8.201640328065613517e+01	2.096314895231698117e+00
8.205641128225644820e+01	2.097031082597180962e+00
8.209641928385676124e+01	2.097746847719241803e+00
8.213642728545710270e+01	2.098462190453924237e+00
8.217643528705741574e+01	2.099177110657355350e+00
8.221644328865772877e+01	2.099891608185749270e+00
8.225645129025805602e+01	2.100605682895405835e+00
8.229645929185836906e+01	2.101319334642709258e+00
8.233646729345868209e+01	2.102032563284129019e+00
8.237647529505902355e+01	2.102745368676220750e+00
8.241648329665933659e+01	2.103457750675624460e+00
8.245649129825964962e+01	2.104169709139066757e+00
8.249649929985997687e+01	2.104881243923359513e+00
8.253650730146028991e+01	2.105592354885398976e+00
8.257651530306060295e+01	2.106303041882168436e+00
8.261652330466093019e+01	2.107013304770736006e+00
8.265653130626125744e+01	2.107723143408255062e+00
8.269653930786157048e+01	2.108432557651965578e+00
8.273654730946189773e+01	2.109141547359192348e+00
8.277655531106221076e+01	2.109850112387345877e+00
8.281656331266252380e+01	2.110558252593923712e+00
8.285657131426285105e+01	2.111265967836506885e+00
8.289657931586316408e+01	2.111973257972764362e+00
8.293658731746349133e+01	2.112680122860448595e+00
8.297659531906381858e+01	2.113386562357400855e+00
8.301660332066413162e+01	2.114092576321545458e+00
8.305661132226445886e+01	2.114798164610894649e+00
8.309661932386477190e+01	2.115503327083545049e+00
8.313662732546508494e+01	2.116208063597679878e+00
8.317663532706539797e+01	2.116912374011569398e+00
8.321664332866573943e+01	2.117616258183567801e+00
8.325665133026605247e+01	2.118319715972116324e+00
8.329665933186636551e+01	2.119022747235742354e+00
8.333666733346670696e+01	2.119725351833059435e+00
8.337667533506702000e+01	2.120427529622767260e+00
8.341668333666731883e+01	2.121129280463651678e+00
8.345669133826766029e+01	2.121830604214583804e+00
8.349669933986797332e+01	2.122531500734521792e+00
8.353670734146828636e+01	2.123231969882510839e+00
8.357671534306861361e+01	2.123932011517680518e+00
8.361672334466894085e+01	2.124631625499247889e+00
8.365673134626925389e+01	2.125330811686516164e+00
8.369673934786956693e+01	2.126029569938874264e+00
8.373674734946989417e+01	2.126727900115798153e+00
8.377675535107020721e+01	2.127425802076850836e+00
8.381676335267053446e+01	2.128123275681680582e+00
8.385677135427086171e+01	2.128820320790022258e+00
8.389677935587117474e+01	2.129516937261697329e+00
8.393678735747150199e+01	2.130213124956614745e+00
8.397679535907180082e+01	2.130908883734768278e+00
8.401680336067212806e+01	2.131604213456239183e+00
8.405681136227245531e+01	2.132299113981195315e+00
8.409681936387276835e+01	2.132993585169892015e+00
8.413682736547309560e+01	2.133687626882668997e+00
8.417683536707342284e+01	2.134381238979955242e+00
8.421684336867373588e+01	2.135074421322264548e+00
8.425685137027404892e+01	2.135767173770198202e+00
8.429685937187437617e+01	2.136459496184444529e+00
8.433686737347468920e+01	2.137151388425778009e+00
8.437687537507500224e+01	2.137842850355060165e+00
8.441688337667534370e+01	2.138533881833240002e+00
8.445689137827565673e+01	2.139224482721352238e+00
8.449689937987596977e+01	2.139914652880519075e+00
8.453690738147629702e+01	2.140604392171950643e+00
8.457691538307661006e+01	2.141293700456941895e+00
8.461692338467692309e+01	2.141982577596876602e+00
8.465693138627726455e+01	2.142671023453224688e+00
8.469693938787757759e+01	2.143359037887543561e+00
8.473694738947789062e+01	2.144046620761477229e+00
8.477695539107821787e+01	2.144733771936757183e+00
8.481696339267853091e+01	2.145420491275201957e+00
8.485697139427884395e+01	2.146106778638716683e+00
8.489697939587917119e+01	2.146792633889295754e+00
8.493698739747949844e+01	2.147478056889017939e+00
8.497699539907981148e+01	2.148163047500049938e+00
8.501700340068013872e+01	2.148847605584648157e+00
8.505701140228046597e+01	2.149531731005152491e+00
8.509701940388077901e+01	2.150215423623993871e+00
8.513702740548109205e+01	2.150898683303687609e+00
8.517703540708140508e+01	2.151581509906838274e+00
8.521704340868173233e+01	2.152263903296136593e+00
8.525705141028205958e+01	2.152945863334362997e+00
8.529705941188237261e+01	2.153627389884380960e+00
8.533706741348269986e+01	2.154308482809146330e+00
8.537707541508302711e+01	2.154989141971699773e+00
8.541708341668332594e+01	2.155669367235169886e+00
8.545709141828365318e+01	2.156349158462772753e+00
8.549709941988398043e+01	2.157028515517813272e+00
8.553710742148429347e+01	2.157707438263682498e+00
8.557711542308460650e+01	2.158385926563858526e+00
8.561712342468494796e+01	2.159063980281910933e+00
8.565713142628526100e+01	2.159741599281491453e+00
8.569713942788555983e+01	2.160418783426344636e+00
8.573714742948590128e+01	2.161095532580299405e+00
8.577715543108621432e+01	2.161771846607274394e+00
8.581716343268652736e+01	2.162447725371274831e+00
8.585717143428686882e+01	2.163123168736394319e+00
8.589717943588718185e+01	2.163798176566814835e+00
8.593718743748749489e+01	2.164472748726805396e+00
8.597719543908780793e+01	2.165146885080723393e+00
8.601720344068813517e+01	2.165820585493013706e+00
8.605721144228844821e+01	2.166493849828210472e+00
8.609721944388877546e+01	2.167166677950934428e+00
8.613722744548910271e+01	2.167839069725894685e+00
8.617723544708941574e+01	2.168511025017888727e+00
8.621724344868974299e+01	2.169182543691802412e+00
8.625725145029005603e+01	2.169853625612609083e+00
8.629725945189036906e+01	2.170524270645370013e+00
8.633726745349069631e+01	2.171194478655235738e+00
8.637727545509100935e+01	2.171864249507443834e+00
8.641728345669133660e+01	2.172533583067321139e+00
8.645729145829166384e+01	2.173202479200282422e+00
8.649729945989197688e+01	2.173870937771829936e+00
8.653730746149228992e+01	2.174538958647555198e+00
8.657731546309261716e+01	2.175206541693138096e+00
8.661732346469293020e+01	2.175873686774345561e+00
8.665733146629324324e+01	2.176540393757035119e+00
8.669733946789358470e+01	2.177206662507150892e+00
8.673734746949389773e+01	2.177872492890724931e+00
8.677735547109421077e+01	2.178537884773880773e+00
8.681736347269453802e+01	2.179202838022828104e+00
8.685737147429485105e+01	2.179867352503864542e+00
8.689737947589516409e+01	2.180531428083378298e+00
8.693738747749550555e+01	2.181195064627844626e+00
8.697739547909581859e+01	2.181858262003828486e+00
8.701740348069613162e+01	2.182521020077982321e+00
8.705741148229647308e+01	2.183183338717048727e+00
8.709741948389678612e+01	2.183845217787857340e+00
8.713742748549708494e+01	2.184506657157327059e+00
8.717743548709741219e+01	2.185167656692466043e+00
8.721744348869773944e+01	2.185828216260371271e+00
8.725745149029805248e+01	2.186488335728227650e+00
8.729745949189837972e+01	2.187148014963309794e+00
