# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC]"
7.525505101020203824e+01	1.855005825930634289e-01
7.529505901180235128e+01	1.854551217990195178e-01
7.533506701340269274e+01	1.854096401426015284e-01
7.537507501500299156e+01	1.853641376289259513e-01
7.541508301660330460e+01	1.853186142631118583e-01
7.545509101820364606e+01	1.852730700502804584e-01
7.549509901980395910e+01	1.852275049955554864e-01
7.553510702140427213e+01	1.851819191040628698e-01
7.557511502300461359e+01	1.851363123809308675e-01
7.561512302460492663e+01	1.850906848312902919e-01
7.565513102620523966e+01	1.850450364602740094e-01
7.569513902780555270e+01	1.849993672730175232e-01
7.573514702940587995e+01	1.849536772746584179e-01
7.577515503100619298e+01	1.849079664703368042e-01
7.581516303260652023e+01	1.848622348651949854e-01
7.585517103420684748e+01	1.848164824643777071e-01
7.589517903580716052e+01	1.847707092730320744e-01
7.593518703740748776e+01	1.847249152963074958e-01
7.597519503900778659e+01	1.846791005393556562e-01
7.601520304060811384e+01	1.846332650073305714e-01
7.605521104220844109e+01	1.845874087053887835e-01
7.609521904380875412e+01	1.845415316386889437e-01
7.613522704540909558e+01	1.844956338123922290e-01
7.617523504700940862e+01	1.844497152316619260e-01
7.621524304860972165e+01	1.844037759016639300e-01
7.625525105021004890e+01	1.843578158275662182e-01
7.629525905181036194e+01	1.843118350145392381e-01
7.633526705341067498e+01	1.842658334677557408e-01
7.637527505501101643e+01	1.842198111923908643e-01
7.641528305661132947e+01	1.841737681936220228e-01
7.645529105821164251e+01	1.841277044766288506e-01
7.649529905981196976e+01	1.840816200465935359e-01
7.653530706141228279e+01	1.840355149087004594e-01
7.657531506301259583e+01	1.839893890681363886e-01
7.661532306461292308e+01	1.839432425300903395e-01
7.665533106621325032e+01	1.838970752997537150e-01
7.669533906781356336e+01	1.838508873823203049e-01
7.673534706941389061e+01	1.838046787829861195e-01
7.677535507101420365e+01	1.837584495069494450e-01
7.681536307261451668e+01	1.837121995594111212e-01
7.685537107421484393e+01	1.836659289455741528e-01
7.689537907581515697e+01	1.836196376706438205e-01
7.693538707741548421e+01	1.835733257398278750e-01
7.697539507901581146e+01	1.835269931583362601e-01
7.701540308061612450e+01	1.834806399313814451e-01
7.705541108221645175e+01	1.834342660641778144e-01
7.709541908381676478e+01	1.833878715619425559e-01
7.713542708541707782e+01	1.833414564298949112e-01
7.717543508701739086e+01	1.832950206732564813e-01
7.721544308861773231e+01	1.832485642972511708e-01
7.725545109021804535e+01	1.832020873071052158e-01
7.729545909181835839e+01	1.831555897080472950e-01
7.733546709341869985e+01	1.831090715053081686e-01
7.737547509501899867e+01	1.830625327041210948e-01
7.741548309661931171e+01	1.830159733097215524e-01
7.745549109821965317e+01	1.829693933273474904e-01
7.749549909981996620e+01	1.829227927622390504e-01
7.753550710142027924e+01	1.828761716196385667e-01
7.757551510302062070e+01	1.828295299047909273e-01
7.761552310462093374e+01	1.827828676229432125e-01
7.765553110622124677e+01	1.827361847793449179e-01
7.769553910782155981e+01	1.826894813792475925e-01
7.773554710942188706e+01	1.826427574279054222e-01
7.777555511102220009e+01	1.825960129305747026e-01
7.781556311262252734e+01	1.825492478925141715e-01
7.785557111422285459e+01	1.825024623189846762e-01
7.789557911582316763e+01	1.824556562152495343e-01
7.793558711742349487e+01	1.824088295865744225e-01
7.797559511902379370e+01	1.823619824382271548e-01
7.801560312062412095e+01	1.823151147754779877e-01
7.805561112222444820e+01	1.822682266035994259e-01
7.809561912382476123e+01	1.822213179278662776e-01
7.813562712542508848e+01	1.821743887535556827e-01
7.817563512702541573e+01	1.821274390859471126e-01
7.821564312862572876e+01	1.820804689303222590e-01
7.825565113022604180e+01	1.820334782919651728e-01
7.829565913182636905e+01	1.819864671761622366e-01
7.833566713342668208e+01	1.819394355882021086e-01
7.837567513502699512e+01	1.818923835333757233e-01
7.841568313662733658e+01	1.818453110169763465e-01
7.845569113822764962e+01	1.817982180442995477e-01
7.849569913982796265e+01	1.817511046206432279e-01
7.853570714142828990e+01	1.817039707513074531e-01
7.857571514302860294e+01	1.816568164415947872e-01
7.861572314462891597e+01	1.816096416968099037e-01
7.865573114622925743e+01	1.815624465222599460e-01
7.869573914782957047e+01	1.815152309232542505e-01
7.873574714942988351e+01	1.814679949051044017e-01
7.877575515103022497e+01	1.814207384731244543e-01
7.881576315263052379e+01	1.813734616326306559e-01
7.885577115423083683e+01	1.813261643889414465e-01
7.889577915583116408e+01	1.812788467473778475e-01
7.893578715743149132e+01	1.812315087132628233e-01
7.897579515903180436e+01	1.811841502919218638e-01
7.901580316063213161e+01	1.811367714886827074e-01
7.905581116223245886e+01	1.810893723088753959e-01
7.909581916383275768e+01	1.810419527578322196e-01
7.913582716543308493e+01	1.809945128408877169e-01
7.917583516703339797e+01	1.809470525633788685e-01
7.921584316863372521e+01	1.808995719306448480e-01
7.925585117023405246e+01	1.808520709480270772e-01
7.929585917183436550e+01	1.808045496208693648e-01
7.933586717343469275e+01	1.807570079545176567e-01
7.937587517503500578e+01	1.807094459543204523e-01
7.941588317663531882e+01	1.806618636256283050e-01
7.945589117823564607e+01	1.806142609737940441e-01
7.949589917983597331e+01	1.805666380041729968e-01
7.953590718143628635e+01	1.805189947221226276e-01
7.957591518303659939e+01	1.804713311330025938e-01
7.961592318463694085e+01	1.804236472421750781e-01
7.965593118623725388e+01	1.803759430550043730e-01
7.969593918783755271e+01	1.803282185768570467e-01
7.973594718943789417e+01	1.802804738131020823e-01
7.977595519103820720e+01	1.802327087691106278e-01
7.981596319263852024e+01	1.801849234502561625e-01
7.985597119423886170e+01	1.801371178619144420e-01
7.989597919583917474e+01	1.800892920094634697e-01
7.993598719743948777e+01	1.800414458982835253e-01
7.997599519903981502e+01	1.799935795337572753e-01
8.001600320064012806e+01	1.799456929212695233e-01
8.005601120224044109e+01	1.798977860662074324e-01
8.009601920384076834e+01	1.798498589739603859e-01
8.013602720544109559e+01	1.798019116499201264e-01
8.017603520704140863e+01	1.797539440994806448e-01
8.021604320864173587e+01	1.797059563280381522e-01
8.025605121024204891e+01	1.796579483409911637e-01
8.029605921184236195e+01	1.796099201437404147e-01
8.033606721344268919e+01	1.795618717416891108e-01
8.037607521504300223e+01	1.795138031402425116e-01
8.041608321664332948e+01	1.794657143448082914e-01
8.045609121824365673e+01	1.794176053607962062e-01
8.049609921984396976e+01	1.793694761936185655e-01
8.053610722144428280e+01	1.793213268486896772e-01
8.057611522304461005e+01	1.792731573314262916e-01
8.061612322464492308e+01	1.792249676472474351e-01
8.065613122624525033e+01	1.791767578015742712e-01
8.069613922784557758e+01	1.791285277998302949e-01
8.073614722944589062e+01	1.790802776474412772e-01
8.077615523104620365e+01	1.790320073498353204e-01
8.081616323264653090e+01	1.789837169124426641e-01
8.085617123424684394e+01	1.789354063406959350e-01
8.089617923584715697e+01	1.788870756400298689e-01
8.093618723744749843e+01	1.788387248158816722e-01
8.097619523904781147e+01	1.787903538736906328e-01
8.101620324064812451e+01	1.787419628188984255e-01
8.105621124224846596e+01	1.786935516569489735e-01
8.109621924384876479e+01	1.786451203932883092e-01
8.113622724544907783e+01	1.785966690333649354e-01
8.117623524704941929e+01	1.785481975826294643e-01
8.121624324864973232e+01	1.784997060465348950e-01
8.125625125025004536e+01	1.784511944305363085e-01
8.129625925185037261e+01	1.784026627400913390e-01
8.133626725345069985e+01	1.783541109806595082e-01
8.137627525505101289e+01	1.783055391577029747e-01
8.141628325665132593e+01	1.782569472766857288e-01
8.145629125825165318e+01	1.782083353430743977e-01
8.149629925985196621e+01	1.781597033623377180e-01
8.153630726145229346e+01	1.781110513399466189e-01
8.157631526305260650e+01	1.780623792813744166e-01
8.161632326465293374e+01	1.780136871920965647e-01
8.165633126625326099e+01	1.779649750775907924e-01
8.169633926785355982e+01	1.779162429433371606e-01
8.173634726945388707e+01	1.778674907948178674e-01
8.177635527105421431e+01	1.778187186375174977e-01
8.181636327265452735e+01	1.777699264769227738e-01
8.185637127425485460e+01	1.777211143185226383e-01
8.189637927585518185e+01	1.776722821678085040e-01
8.193638727745549488e+01	1.776234300302736990e-01
8.197639527905579371e+01	1.775745579114141326e-01
8.201640328065613517e+01	1.775256658167276846e-01
8.205641128225644820e+01	1.774767537517146776e-01
8.209641928385676124e+01	1.774278217218776821e-01
8.213642728545710270e+01	1.773788697327212949e-01
8.217643528705741574e+01	1.773298977897525552e-01
8.221644328865772877e+01	1.772809058984807784e-01
8.225645129025805602e+01	1.772318940644173335e-01
8.229645929185836906e+01	1.771828622930759489e-01
8.233646729345868209e+01	1.771338105899726567e-01
8.237647529505902355e+01	1.770847389606256539e-01
8.241648329665933659e+01	1.770356474105553302e-01
8.245649129825964962e+01	1.769865359452844344e-01
8.249649929985997687e+01	1.769374045703378251e-01
8.253650730146028991e+01	1.768882532912427474e-01
8.257651530306060295e+01	1.768390821135285840e-01
8.261652330466093019e+01	1.767898910427269654e-01
8.265653130626125744e+01	1.767406800843717429e-01
8.269653930786157048e+01	1.766914492439991546e-01
8.273654730946189773e+01	1.766421985271474648e-01
8.277655531106221076e+01	1.765929279393572138e-01
8.281656331266252380e+01	1.765436374861713564e-01
8.285657131426285105e+01	1.764943271731349572e-01
8.289657931586316408e+01	1.764449970057951900e-01
8.293658731746349133e+01	1.763956469897016988e-01
8.297659531906381858e+01	1.763462771304061538e-01
8.301660332066413162e+01	1.762968874334626401e-01
8.305661132226445886e+01	1.762474779044273243e-01
8.309661932386477190e+01	1.761980485488587322e-01
8.313662732546508494e+01	1.761485993723174992e-01
8.317663532706539797e+01	1.760991303803665364e-01
8.321664332866573943e+01	1.760496415785710034e-01
8.325665133026605247e+01	1.760001329724983077e-01
8.329665933186636551e+01	1.759506045677180497e-01
8.333666733346670696e+01	1.759010563698019947e-01
8.337667533506702000e+01	1.758514883843242671e-01
8.341668333666731883e+01	1.758019006168612119e-01
8.345669133826766029e+01	1.757522930729911725e-01
8.349669933986797332e+01	1.757026657582949625e-01
8.353670734146828636e+01	1.756530186783556158e-01
8.357671534306861361e+01	1.756033518387581649e-01
8.361672334466894085e+01	1.755536652450901680e-01
8.365673134626925389e+01	1.755039589029410985e-01
8.369673934786956693e+01	1.754542328179029831e-01
8.373674734946989417e+01	1.754044869955697361e-01
8.377675535107020721e+01	1.753547214415377420e-01
8.381676335267053446e+01	1.753049361614054669e-01
8.385677135427086171e+01	1.752551311607736251e-01
8.389677935587117474e+01	1.752053064452451792e-01
8.393678735747150199e+01	1.751554620204253121e-01
8.397679535907180082e+01	1.751055978919213996e-01
8.401680336067212806e+01	1.750557140653430654e-01
8.405681136227245531e+01	1.750058105463020153e-01
8.409681936387276835e+01	1.749558873404123971e-01
8.413682736547309560e+01	1.749059444532904128e-01
8.417683536707342284e+01	1.748559818905545127e-01
8.421684336867373588e+01	1.748059996578253394e-01
8.425685137027404892e+01	1.747559977607258397e-01
8.429685937187437617e+01	1.747059762048810971e-01
8.433686737347468920e+01	1.746559349959183605e-01
8.437687537507500224e+01	1.746058741394671820e-01
8.441688337667534370e+01	1.745557936411593902e-01
8.445689137827565673e+01	1.745056935066287840e-01
8.449689937987596977e+01	1.744555737415115493e-01
8.453690738147629702e+01	1.744054343514460370e-01
8.457691538307661006e+01	1.743552753420728185e-01
8.461692338467692309e+01	1.743050967190347411e-01
8.465693138627726455e+01	1.742548984879766227e-01
8.469693938787757759e+01	1.742046806545457793e-01
8.473694738947789062e+01	1.741544432243915808e-01
8.477695539107821787e+01	1.741041862031655341e-01
8.481696339267853091e+01	1.740539095965214778e-01
8.485697139427884395e+01	1.740036134101154708e-01
8.489697939587917119e+01	1.739532976496056260e-01
8.493698739747949844e+01	1.739029623206524433e-01
8.497699539907981148e+01	1.738526074289184209e-01
8.501700340068013872e+01	1.738022329800684163e-01
8.505701140228046597e+01	1.737518389797693963e-01
8.509701940388077901e+01	1.737014254336907426e-01
8.513702740548109205e+01	1.736509923475036132e-01
8.517703540708140508e+01	1.736005397268817196e-01
8.521704340868173233e+01	1.735500675775008828e-01
8.525705141028205958e+01	1.734995759050390329e-01
8.529705941188237261e+01	1.734490647151764597e-01
8.533706741348269986e+01	1.733985340135954512e-01
8.537707541508302711e+01	1.733479838059805989e-01
8.541708341668332594e+01	1.732974140980187705e-01
8.545709141828365318e+01	1.732468248953988599e-01
8.549709941988398043e+01	1.731962162038120367e-01
8.553710742148429347e+01	1.731455880289517191e-01
8.557711542308460650e+01	1.730949403765133787e-01
8.561712342468494796e+01	1.730442732521947358e-01
8.565713142628526100e+01	1.729935866616958140e-01
8.569713942788555983e+01	1.729428806107186911e-01
8.573714742948590128e+01	1.728921551049676097e-01
8.577715543108621432e+01	1.728414101501491718e-01
8.581716343268652736e+01	1.727906457519720052e-01
8.585717143428686882e+01	1.727398619161469862e-01
8.589717943588718185e+01	1.726890586483871282e-01
8.593718743748749489e+01	1.726382359544078038e-01
8.597719543908780793e+01	1.725873938399263285e-01
8.601720344068813517e+01	1.725365323106623217e-01
8.605721144228844821e+01	1.724856513723376505e-01
8.609721944388877546e+01	1.724347510306762088e-01
8.613722744548910271e+01	1.723838312914043047e-01
8.617723544708941574e+01	1.723328921602500785e-01
8.621724344868974299e+01	1.722819336429442516e-01
8.625725145029005603e+01	1.722309557452193773e-01
8.629725945189036906e+01	1.721799584728104793e-01
8.633726745349069631e+01	1.721289418314545516e-01
8.637727545509100935e+01	1.720779058268908368e-01
8.641728345669133660e+01	1.720268504648607699e-01
8.645729145829166384e+01	1.719757757511079510e-01
8.649729945989197688e+01	1.719246816913782006e-01
8.653730746149228992e+01	1.718735682914194207e-01
8.657731546309261716e+01	1.718224355569817896e-01
8.661732346469293020e+01	1.717712834938175948e-01
8.665733146629324324e+01	1.717201121076812609e-01
8.669733946789358470e+01	1.716689214043295719e-01
8.673734746949389773e+01	1.716177113895212270e-01
8.677735547109421077e+01	1.715664820690172843e-01
8.681736347269453802e+01	1.715152334485808838e-01
8.685737147429485105e+01	1.714639655339774416e-01
8.689737947589516409e+01	1.714126783309743995e-01
8.693738747749550555e+01	1.713613718453415036e-01
8.697739547909581859e+01	1.713100460828505256e-01
8.701740348069613162e+01	1.712587010492755413e-01
8.705741148229647308e+01	1.712073367503927079e-01
8.709741948389678612e+01	1.711559531919804034e-01
8.713742748549708494e+01	1.711045503798191703e-01
8.717743548709741219e+01	1.710531283196916885e-01
8.721744348869773944e+01	1.710016870173827475e-01
8.725745149029805248e+01	1.709502264786794679e-01
8.729745949189837972e+01	1.708987467093709411e-01
